lat,long
19.7,-43.0
20.7,-43.6
21.7,-44.2
22.5,-44.8
23.2,-45.6
23.8,-46.3
24.1,-47.0
24.4,-47.6
24.8,-48.4
25.2,-49.3
25.8,-50.3
26.2,-51.2
26.3,-52.3
26.2,-53.2
25.6,-54.0
24.9,-54.8
24.3,-55.6
23.8,-56.6
23.7,-57.7
23.8,-58.7
24.0,-59.6
24.3,-60.2
24.7,-60.7
25.2,-61.0
25.5,-61.1
25.9,-61.1
26.5,-61.0
27.4,-60.4
28.2,-59.7
28.7,-58.8
29.0,-57.7
29.3,-56.5
29.7,-55.1
30.1,-53.5
30.9,-51.4
32.3,-48.7
34.4,-46.0
37.5,-43.6
17.5,-84.2
18.2,-84.5
19.1,-84.3
20.1,-83.5
21.3,-82.4
22.2,-81.6
22.7,-81.2
32.0,-77.2
31.5,-77.1
31.1,-77.0
30.7,-76.6
30.4,-76.4
30.1,-76.2
29.7,-76.2
29.4,-76.0
29.7,-75.7
29.7,-75.3
29.7,-74.9
29.9,-74.0
31.0,-72.0
31.7,-79.8
32.2,-79.4
32.4,-78.8
32.8,-78.2
33.2,-77.8
33.7,-77.4
34.1,-76.7
34.5,-76.1
34.9,-75.4
35.6,-74.3
36.2,-73.2
36.8,-72.0
37.4,-70.7
38.4,-69.2
40.0,-67.0
41.7,-64.2
43.3,-60.7
44.4,-57.5
21.5,-72.2
22.0,-72.5
22.6,-72.9
23.3,-73.0
24.0,-73.0
24.2,-73.0
24.4,-72.9
24.7,-72.7
24.9,-72.4
25.1,-72.1
25.6,-72.0
26.7,-71.8
28.1,-71.4
29.5,-71.5
30.6,-72.0
31.6,-72.2
32.3,-71.8
33.5,-70.7
34.8,-69.0
36.3,-67.1
37.5,-63.6
39.1,-58.8
41.2,-53.9
44.2,-49.0
46.7,-45.9
48.6,-42.8
49.9,-39.5
51.3,-36.2
54.0,-32.0
58.0,-28.9
61.0,-27.0
62.0,-26.0
63.0,-24.5
64.0,-22.0
65.0,-19.5
66.0,-17.0
67.0,-15.4
68.0,-15.0
69.0,-15.0
19.4,-90.9
19.6,-91.6
19.6,-92.1
19.5,-92.5
19.2,-92.6
19.0,-92.5
18.9,-92.3
18.8,-92.2
18.7,-92.1
18.5,-91.9
18.2,-91.7
17.9,-91.5
17.7,-91.2
17.6,-90.8
17.9,-90.4
18.6,-90.1
19.6,-89.9
20.8,-89.9
22.0,-90.0
23.0,-90.1
23.9,-90.2
24.8,-90.2
25.8,-90.1
26.9,-90.0
28.0,-89.9
29.0,-89.8
29.3,-89.8
29.8,-89.9
30.6,-90.6
31.7,-91.5
32.9,-92.0
34.2,-92.1
35.8,-92.2
38.0,-92.1
40.3,-91.7
42.6,-90.8
45.0,-89.3
47.5,-87.4
49.8,-85.1
51.7,-82.6
52.7,-81.2
53.2,-80.4
53.4,-79.8
53.3,-79.4
52.5,-79.1
28.0,-40.0
27.3,-41.0
26.5,-41.9
26.8,-42.5
26.8,-43.2
26.7,-43.8
26.4,-44.3
26.2,-44.4
26.3,-44.1
27.4,-43.9
28.2,-44.0
28.7,-45.1
28.8,-46.5
29.0,-47.8
29.6,-47.9
30.2,-48.8
30.7,-49.7
30.9,-50.5
31.3,-51.0
31.7,-51.0
31.8,-50.9
31.9,-50.8
31.6,-50.4
31.0,-50.1
30.5,-49.9
29.9,-50.1
29.1,-50.4
28.5,-50.1
27.9,-50.1
27.2,-50.2
26.5,-50.3
26.2,-50.6
25.8,-50.2
25.4,-50.1
25.0,-50.4
25.1,-50.9
25.5,-51.1
25.9,-51.1
26.1,-51.4
22.0,-67.2
22.6,-67.8
23.0,-68.1
23.2,-68.2
23.4,-68.3
23.6,-68.3
23.8,-67.8
24.0,-67.0
24.4,-66.1
25.2,-64.8
26.2,-63.3
27.2,-61.7
28.5,-59.7
30.0,-57.3
31.4,-54.3
32.7,-50.9
34.3,-47.0
36.4,-42.6
38.2,-38.1
40.3,-33.8
42.0,-30.8
43.1,-28.1
43.5,-26.3
43.4,-25.3
42.4,-24.6
41.4,-24.0
40.3,-23.5
39.3,-23.0
38.4,-22.7
37.6,-22.6
36.7,-22.4
35.8,-22.2
35.0,-22.0
34.4,-21.4
34.0,-20.6
33.8,-19.9
33.6,-19.2
33.4,-18.5
33.2,-17.8
33.0,-17.1
32.8,-16.5
32.6,-15.9
32.4,-15.3
32.3,-14.7
32.1,-14.5
31.9,-14.6
31.7,-14.7
12.5,-80.7
12.3,-81.3
11.8,-81.7
11.4,-82.0
11.2,-82.0
11.1,-82.0
11.0,-81.8
10.9,-81.5
10.8,-81.2
10.7,-80.8
10.7,-80.4
10.9,-80.0
11.1,-79.7
11.3,-79.4
11.3,-79.3
11.3,-79.2
11.1,-79.1
10.8,-79.1
10.6,-79.1
10.4,-79.2
10.5,-79.4
10.6,-79.6
10.8,-80.0
11.0,-80.4
11.2,-81.1
11.2,-81.8
11.1,-82.4
11.0,-83.0
11.0,-83.8
11.0,-83.9
10.9,-84.9
10.7,-85.6
10.6,-86.2
10.3,-87.5
10.0,-88.8
9.7,-90.2
9.4,-91.7
9.1,-93.3
18.5,-80.7
19.2,-81.4
19.9,-82.1
20.5,-82.9
21.1,-83.7
21.7,-84.6
22.3,-85.6
23.0,-86.7
23.7,-87.8
24.4,-88.8
25.1,-89.8
25.9,-90.7
26.8,-91.5
27.8,-92.2
28.9,-92.6
29.6,-92.7
30.0,-92.7
31.0,-92.4
32.0,-92.0
32.9,-91.4
33.7,-90.4
34.3,-89.2
34.7,-87.8
35.0,-86.3
35.3,-84.8
35.6,-83.4
35.8,-82.0
36.0,-80.6
36.3,-79.2
36.7,-77.9
37.1,-76.6
37.5,-75.3
38.0,-74.0
38.5,-72.7
39.1,-71.5
39.7,-70.4
40.4,-69.4
10.4,-25.8
10.2,-27.5
10.0,-29.2
9.8,-30.6
9.7,-32.0
9.8,-33.4
10.3,-35.0
10.8,-36.5
11.3,-37.9
11.8,-39.6
12.5,-41.5
13.4,-43.4
14.2,-45.2
14.9,-47.3
15.3,-49.7
15.7,-52.1
15.8,-54.1
15.9,-56.1
16.0,-58.1
27.4,-92.6
27.5,-92.5
27.7,-92.3
27.9,-92.0
28.3,-91.4
28.6,-91.0
28.9,-90.2
29.2,-89.9
29.3,-89.7
29.5,-89.4
29.7,-89.0
29.8,-88.4
30.1,-88.1
30.2,-88.1
30.3,-88.0
30.4,-87.9
30.3,-87.6
30.4,-87.5
30.6,-87.4
30.8,-87.4
31.0,-87.5
31.3,-87.6
31.7,-87.6
32.1,-87.2
32.9,-87.1
33.2,-86.8
33.4,-86.6
33.7,-86.3
34.0,-86.0
34.1,-85.2
34.2,-84.5
34.3,-83.7
34.4,-82.4
34.6,-80.7
35.2,-79.2
36.4,-76.7
37.5,-73.5
38.6,-71.6
40.0,-70.4
40.7,-69.9
40.7,-69.6
40.4,-68.0
40.6,-65.6
41.0,-63.0
41.7,-60.4
42.8,-56.0
44.0,-48.0
30.8,-54.1
31.7,-54.7
32.5,-55.2
33.4,-55.6
34.4,-56.4
35.3,-56.6
36.2,-56.4
37.1,-56.0
38.1,-54.9
39.2,-53.4
40.1,-51.7
41.1,-50.0
42.1,-47.8
42.7,-45.8
42.7,-44.0
42.5,-42.4
41.9,-40.7
40.9,-39.2
39.8,-37.9
38.8,-36.8
37.9,-36.3
37.1,-35.9
36.3,-35.8
35.7,-36.2
35.3,-36.7
35.1,-37.2
35.0,-37.8
34.9,-38.6
35.5,-39.0
36.0,-40.0
36.0,-40.5
36.6,-40.5
36.5,-40.0
36.4,-39.5
36.5,-38.9
36.3,-39.2
36.0,-39.0
35.5,-39.0
34.5,-39.5
33.8,-40.0
33.0,-40.5
32.0,-41.0
31.0,-42.0
31.0,-43.5
24.3,-69.6
24.6,-70.1
25.1,-70.7
25.9,-71.2
27.0,-71.8
27.4,-72.7
27.4,-73.3
28.1,-73.5
29.0,-74.4
29.7,-75.4
30.1,-75.7
31.0,-75.0
9.6,-29.3
9.6,-30.4
9.7,-31.5
10.0,-32.6
10.3,-33.7
10.4,-34.8
10.5,-35.9
10.7,-37.1
10.9,-38.4
11.0,-39.5
11.2,-40.6
11.5,-41.5
11.7,-42.5
11.9,-43.5
12.3,-44.4
12.8,-45.3
13.2,-46.2
13.5,-47.0
13.8,-47.8
14.3,-48.6
14.7,-49.4
15.0,-50.3
15.3,-51.4
15.5,-52.7
15.6,-54.0
15.7,-55.3
15.7,-56.7
15.6,-58.2
15.6,-59.3
15.8,-60.4
15.8,-61.3
29.8,-72.8
30.1,-74.5
30.7,-76.1
31.5,-77.6
32.0,-79.5
32.3,-80.5
32.4,-80.7
8.3,-31.4
8.4,-32.8
9.3,-35.1
10.2,-37.5
11.1,-40.1
11.5,-41.9
12.0,-44.0
12.2,-45.8
12.4,-47.5
12.5,-48.8
12.7,-50.0
12.8,-51.1
12.6,-52.3
12.5,-53.9
12.3,-55.7
12.1,-57.5
40.0,-38.3
40.2,-38.4
39.0,-39.9
36.9,-39.3
35.8,-36.9
35.9,-35.1
36.3,-34.0
36.4,-33.2
35.9,-32.7
35.5,-31.8
35.2,-30.7
35.1,-29.1
35.6,-26.6
37.0,-23.8
39.5,-20.7
41.9,-18.8
44.1,-17.3
45.5,-17.0
46.3,-17.6
46.5,-17.9
46.6,-17.6
46.8,-16.4
12.9,-52.5
13.0,-53.2
13.0,-53.4
13.2,-53.7
13.4,-53.9
13.0,-35.0
13.4,-36.2
13.8,-37.8
13.9,-39.6
14.0,-41.5
14.0,-43.2
14.0,-44.9
13.9,-46.8
13.6,-48.6
13.2,-50.6
12.8,-52.8
12.4,-54.8
12.2,-56.8
12.1,-58.8
12.0,-60.9
12.0,-62.8
12.1,-64.8
12.1,-66.8
12.2,-68.8
27.3,-90.5
27.2,-91.0
27.1,-91.5
27.0,-92.0
27.1,-92.4
27.3,-92.8
27.4,-93.3
27.7,-93.7
27.9,-94.2
28.1,-94.5
28.4,-94.8
28.9,-95.0
29.1,-95.1
29.7,-95.5
30.5,-96.0
31.5,-96.7
32.4,-97.4
33.3,-98.0
34.4,-98.5
35.4,-99.0
36.5,-99.4
37.6,-99.2
38.9,-99.0
40.0,-98.0
41.2,-97.0
22.4,-69.8
21.9,-71.1
21.6,-72.5
21.2,-73.8
20.9,-75.1
20.6,-76.4
20.4,-77.7
20.3,-79.0
20.2,-80.3
20.2,-81.6
20.4,-82.8
20.8,-84.0
21.1,-85.1
21.5,-86.3
22.0,-87.5
22.4,-88.8
22.8,-90.1
22.9,-91.0
23.0,-91.9
23.1,-92.6
23.2,-93.2
23.2,-93.6
23.3,-94.2
23.5,-94.9
23.7,-95.6
23.8,-96.3
24.0,-97.0
24.1,-97.5
24.3,-97.8
24.8,-98.0
25.1,-98.3
25.2,-98.7
25.3,-99.0
11.6,-21.7
11.4,-22.2
11.2,-22.6
11.2,-23.0
11.6,-23.6
12.4,-24.4
13.6,-24.9
14.6,-25.0
15.3,-25.1
15.9,-25.2
24.2,-49.1
25.4,-50.0
26.8,-50.9
27.8,-52.3
29.3,-53.1
31.2,-51.7
33.0,-49.3
34.7,-46.1
35.8,-42.5
36.5,-38.7
36.8,-35.0
37.0,-31.9
37.1,-29.3
37.3,-27.2
37.7,-25.9
37.9,-25.2
38.8,-23.3
39.5,-21.5
10.9,-44.1
11.5,-45.5
12.3,-47.1
13.1,-48.5
13.9,-49.9
14.6,-51.7
15.2,-53.7
15.6,-55.3
16.0,-56.4
16.4,-57.4
17.0,-58.3
17.5,-59.2
18.1,-60.0
18.6,-60.9
19.0,-61.7
19.4,-62.4
19.7,-62.8
20.2,-63.1
20.6,-63.2
21.2,-63.2
21.8,-63.2
22.5,-62.9
23.2,-62.5
24.1,-62.0
25.2,-61.4
26.5,-60.8
27.9,-60.2
29.3,-59.6
30.8,-58.9
32.2,-58.3
33.6,-57.5
34.8,-56.4
35.7,-55.1
36.4,-53.6
37.1,-51.9
37.6,-49.9
38.0,-48.0
38.5,-46.2
38.9,-44.9
39.0,-44.0
38.9,-43.2
38.5,-42.3
38.1,-41.3
37.8,-40.2
37.6,-39.1
37.6,-37.9
37.8,-36.5
38.2,-35.0
38.9,-33.4
39.7,-31.7
40.9,-29.9
42.2,-28.2
43.5,-26.5
45.0,-24.5
46.0,-22.5
46.8,-21.0
47.0,-20.0
46.5,-19.0
46.0,-20.0
47.2,-19.8
48.0,-19.0
48.5,-18.0
48.8,-17.5
48.9,-17.0
48.9,-16.2
49.0,-15.3
49.0,-14.0
26.4,-83.3
26.6,-85.7
26.4,-88.3
26.1,-90.5
26.0,-92.5
25.9,-94.4
25.6,-96.2
25.3,-97.4
25.2,-97.6
24.8,-98.9
24.7,-100.3
16.7,-57.3
16.8,-58.0
16.5,-58.9
16.4,-59.9
16.3,-61.0
16.3,-61.3
16.3,-61.9
16.4,-62.7
16.5,-63.5
16.6,-64.5
16.8,-65.5
17.0,-66.5
14.3,-45.1
14.4,-46.9
14.7,-48.6
15.0,-50.2
15.3,-51.9
15.7,-53.6
15.9,-55.2
16.2,-56.8
16.4,-58.2
16.6,-59.5
16.5,-60.8
16.5,-62.2
16.6,-63.6
17.2,-65.1
17.5,-66.8
17.6,-68.6
37.2,-68.7
37.7,-68.2
38.3,-67.6
39.1,-66.4
40.0,-65.1
41.1,-63.7
42.4,-62.1
43.7,-60.1
45.5,-58.0
47.1,-55.8
48.6,-52.9
49.2,-49.4
49.8,-46.1
11.3,-44.0
11.2,-46.0
11.2,-48.0
11.3,-50.0
11.5,-51.7
11.9,-53.2
12.6,-54.6
14.0,-55.5
15.6,-56.1
17.0,-56.8
18.1,-57.5
19.2,-58.2
20.0,-59.2
20.5,-60.3
20.9,-61.3
21.3,-62.2
21.7,-63.1
21.9,-64.1
22.2,-65.1
22.4,-66.0
22.5,-67.0
13.2,-49.3
13.3,-50.6
13.7,-51.8
14.0,-52.5
14.5,-53.0
15.0,-53.4
15.2,-53.8
15.0,-54.3
14.8,-55.1
14.6,-56.0
14.5,-56.8
14.3,-57.8
14.2,-58.8
14.2,-59.8
14.0,-60.3
14.2,-60.2
14.6,-60.5
14.9,-61.0
15.0,-61.2
15.6,-61.2
16.2,-61.2
17.0,-61.9
17.7,-62.0
17.8,-62.0
18.6,-62.0
19.4,-62.1
20.4,-62.4
21.3,-62.5
22.0,-62.5
22.6,-62.5
23.1,-62.3
23.6,-62.1
23.8,-61.8
24.0,-61.4
24.2,-60.8
24.5,-60.1
24.7,-59.6
24.9,-59.1
25.0,-58.9
25.2,-58.8
25.5,-58.8
25.6,-59.0
25.7,-59.7
26.0,-60.2
26.6,-60.2
27.8,-59.9
29.1,-59.7
31.3,-59.0
34.2,-58.6
36.9,-57.5
39.2,-55.5
41.0,-52.3
43.1,-49.4
45.0,-46.0
47.1,-42.0
48.7,-35.7
48.9,-28.1
48.6,-25.0
48.5,-21.5
48.3,-18.0
48.0,-14.2
48.0,-12.6
48.2,-11.1
48.4,-8.7
48.9,-6.9
49.3,-4.4
12.3,-58.2
12.8,-59.9
13.4,-61.4
14.0,-63.0
14.8,-64.5
15.5,-66.0
15.7,-67.7
16.0,-69.0
16.5,-70.5
16.9,-72.2
16.9,-74.0
16.9,-75.3
17.3,-77.0
17.4,-78.9
17.3,-80.6
17.2,-82.3
17.1,-84.0
16.8,-86.0
16.5,-88.0
16.3,-88.4
16.2,-89.9
16.2,-91.9
8.9,-42.2
9.5,-43.6
10.1,-45.0
10.7,-46.4
11.2,-47.9
11.5,-49.0
11.8,-50.1
12.1,-51.3
12.3,-52.5
12.4,-53.8
12.5,-54.9
12.6,-56.0
12.7,-57.1
12.6,-58.3
12.4,-59.4
12.2,-60.0
12.0,-60.8
12.1,-61.5
12.1,-61.8
12.1,-62.8
12.0,-63.8
11.9,-64.9
12.0,-66.1
12.0,-67.2
11.9,-68.2
12.0,-69.2
12.0,-70.2
12.0,-71.2
11.9,-72.1
11.8,-73.0
11.8,-74.0
11.7,-75.0
11.5,-75.8
11.3,-76.5
11.2,-77.2
11.3,-77.8
11.4,-78.3
11.3,-78.9
11.3,-79.3
11.1,-79.8
11.1,-79.5
11.3,-79.9
11.5,-80.3
11.5,-80.7
11.6,-81.2
11.8,-81.8
11.9,-82.5
11.9,-83.2
11.9,-83.7
11.9,-83.9
12.0,-85.0
12.1,-85.9
12.2,-86.8
17.7,-24.0
17.4,-25.3
17.8,-26.7
18.2,-28.0
18.8,-29.5
19.2,-31.0
19.7,-32.0
20.3,-33.8
21.0,-35.5
21.5,-36.5
22.2,-37.8
23.2,-38.8
25.0,-39.7
27.0,-40.3
29.0,-41.2
30.4,-42.5
32.0,-43.5
33.3,-44.1
34.7,-44.3
36.3,-43.8
38.0,-43.1
40.5,-41.5
43.0,-39.0
45.2,-36.0
21.8,-50.8
22.4,-51.6
23.2,-52.3
24.1,-52.9
25.0,-53.4
25.6,-53.8
26.3,-54.3
26.8,-54.8
27.2,-55.4
28.1,-55.5
28.8,-55.3
29.5,-54.9
30.1,-54.7
30.4,-53.8
30.5,-53.1
30.6,-52.4
30.6,-51.7
30.4,-51.1
30.0,-50.6
29.6,-50.1
29.2,-49.6
29.0,-49.0
28.7,-48.5
29.1,-48.9
29.5,-49.3
29.9,-49.9
30.6,-50.3
31.4,-50.9
32.6,-50.7
34.0,-50.4
36.0,-49.6
38.3,-48.4
41.0,-47.5
43.5,-46.3
46.2,-44.8
49.0,-42.0
52.0,-39.5
56.0,-34.0
26.2,-69.1
25.8,-70.8
26.3,-72.3
27.0,-73.9
27.7,-75.5
28.0,-76.6
28.3,-77.7
28.6,-78.6
28.9,-79.2
29.2,-79.4
29.4,-79.5
29.7,-79.3
29.8,-79.1
29.9,-78.8
30.0,-78.1
30.1,-77.1
29.9,-75.8
29.7,-74.4
29.3,-73.0
28.9,-71.6
28.4,-70.3
28.0,-69.0
27.6,-68.0
27.5,-67.0
27.4,-66.1
27.5,-65.2
27.8,-64.5
28.2,-63.7
28.4,-62.9
21.6,-93.5
22.4,-93.8
23.2,-93.7
24.1,-93.4
25.0,-93.1
25.8,-92.5
26.8,-91.5
27.6,-90.4
28.2,-89.0
28.7,-87.9
29.4,-86.8
30.1,-85.7
31.3,-84.0
32.4,-82.4
33.2,-80.5
34.5,-79.0
35.9,-77.2
36.5,-75.0
38.0,-71.0
40.0,-65.5
42.5,-61.0
45.0,-56.0
47.0,-54.0
48.0,-53.0
49.0,-52.0
49.5,-50.0
50.0,-48.0
50.5,-45.0
51.0,-41.0
51.0,-37.0
51.0,-32.0
51.5,-28.5
52.0,-25.0
9.0,-45.6
9.2,-47.4
9.6,-49.2
10.1,-51.4
10.5,-53.5
11.0,-55.9
11.5,-58.3
11.8,-60.8
12.1,-62.8
12.4,-19.3
12.8,-20.9
13.2,-22.6
13.6,-24.3
13.9,-26.0
14.1,-27.8
14.3,-29.7
14.5,-31.5
14.7,-33.0
14.9,-34.5
15.1,-36.0
15.3,-37.7
15.5,-39.4
15.7,-41.2
15.8,-43.1
15.9,-45.0
16.0,-47.0
16.1,-49.0
16.2,-51.0
16.3,-53.0
16.5,-54.8
16.7,-56.5
17.0,-58.0
17.3,-59.3
17.7,-60.6
18.1,-61.9
18.5,-63.1
19.0,-64.2
19.6,-65.3
20.2,-66.4
20.9,-67.5
21.6,-68.4
22.5,-69.4
23.6,-70.5
24.7,-71.6
25.9,-72.7
27.2,-73.5
28.6,-74.3
30.1,-74.8
31.7,-75.1
33.0,-74.9
34.5,-74.2
36.1,-73.4
37.6,-72.2
39.1,-70.6
40.7,-68.4
43.0,-65.7
44.3,-64.5
45.5,-63.2
46.0,-62.7
48.4,-60.2
50.6,-57.5
52.4,-55.4
54.0,-54.1
55.7,-53.5
16.3,-77.5
16.3,-79.2
16.3,-80.8
16.4,-82.2
16.0,-83.1
16.3,-84.3
16.9,-85.4
17.3,-86.9
17.4,-87.8
17.4,-88.3
17.4,-89.4
17.6,-90.3
18.0,-91.2
18.3,-92.3
18.5,-93.5
18.7,-94.7
18.9,-95.6
19.0,-96.0
19.0,-96.5
19.0,-97.5
18.9,-85.6
19.1,-86.2
19.3,-86.7
19.5,-87.2
19.6,-87.5
19.8,-87.9
20.3,-88.8
20.5,-89.8
20.5,-91.0
20.3,-91.7
20.1,-92.2
19.8,-93.2
19.2,-94.1
18.6,-94.9
17.9,-95.6
17.2,-96.4
16.9,-97.0
24.3,-47.5
24.5,-48.2
24.5,-49.1
24.5,-50.2
24.4,-51.3
15.4,-69.0
15.2,-69.6
14.8,-69.8
14.5,-69.6
14.3,-69.3
14.2,-69.1
13.9,-68.8
14.1,-68.3
14.4,-68.0
14.9,-67.4
15.6,-66.5
16.7,-65.2
18.2,-63.9
19.6,-62.1
21.1,-60.4
22.8,-58.8
25.1,-57.1
27.9,-55.7
30.1,-54.4
31.3,-53.2
32.4,-52.1
33.0,-51.3
33.5,-50.5
34.0,-49.7
34.5,-49.0
35.1,-48.3
35.7,-47.5
36.4,-46.8
37.0,-46.2
37.6,-45.3
37.9,-44.3
38.3,-43.3
30.2,-80.7
30.2,-79.4
30.6,-78.2
31.5,-77.4
32.2,-76.9
32.9,-76.2
33.8,-75.0
34.6,-73.7
35.2,-72.2
35.8,-70.7
36.1,-69.3
36.2,-68.0
36.2,-66.4
36.2,-64.8
36.1,-63.0
36.1,-61.7
35.6,-60.5
35.3,-59.5
35.3,-58.8
35.3,-58.0
35.3,-57.5
35.5,-57.3
36.0,-57.3
36.8,-57.3
37.7,-57.1
38.8,-56.8
40.4,-55.6
16.0,-84.5
16.3,-85.1
16.5,-85.9
16.6,-86.7
16.7,-87.6
16.6,-88.4
16.6,-88.7
16.6,-88.9
16.5,-89.2
16.5,-89.5
26.9,-88.4
27.0,-88.9
26.9,-89.4
26.8,-89.8
26.7,-90.3
26.5,-90.6
26.4,-91.0
26.3,-91.4
26.2,-91.8
26.1,-92.3
25.9,-92.8
25.8,-93.7
25.5,-94.7
25.2,-95.5
24.6,-96.2
24.2,-97.1
23.7,-98.0
23.1,-99.2
22.5,-101.0
22.0,-103.0
18.7,-94.2
18.9,-95.1
19.2,-95.9
19.5,-96.3
19.7,-96.6
20.1,-97.3
20.5,-98.2
23.6,-94.0
23.4,-94.7
23.2,-95.4
23.1,-96.1
23.4,-96.8
24.0,-97.2
24.2,-97.7
24.3,-98.0
24.7,-98.6
25.8,-78.6
26.3,-78.3
26.6,-78.3
26.8,-78.3
27.4,-78.5
27.9,-78.8
28.7,-79.2
28.8,-79.3
28.8,-79.3
28.7,-79.6
28.6,-79.6
28.6,-79.5
28.6,-79.3
28.9,-79.3
29.3,-79.1
29.8,-78.5
30.2,-77.5
30.9,-76.9
31.5,-76.6
31.7,-76.2
31.8,-75.9
31.7,-75.9
31.6,-75.7
31.4,-75.9
31.2,-76.2
31.2,-76.6
31.5,-76.9
31.7,-77.3
31.8,-77.7
31.9,-77.9
32.1,-78.0
32.3,-78.1
32.6,-78.1
32.9,-78.0
33.4,-77.7
33.9,-77.5
34.2,-76.9
34.5,-76.3
34.7,-75.8
34.7,-75.6
34.6,-75.1
34.7,-74.8
35.4,-74.4
36.4,-73.6
37.3,-72.7
38.7,-71.4
40.0,-69.7
41.6,-67.3
43.2,-64.9
44.8,-62.6
46.2,-59.9
47.4,-56.2
48.4,-52.3
49.0,-48.8
49.5,-45.7
50.0,-42.1
50.9,-38.5
51.5,-34.7
52.2,-30.5
52.8,-26.5
53.8,-22.0
55.3,-17.7
57.6,-14.6
59.8,-11.9
61.7,-8.4
63.6,-4.5
65.6,-1.0
67.5,1.9
68.8,6.6
11.6,-37.0
11.9,-37.7
12.2,-38.6
12.5,-39.7
12.7,-41.1
12.9,-42.6
13.1,-44.1
13.3,-45.2
13.5,-46.3
13.7,-47.3
13.9,-48.3
14.1,-49.4
14.4,-50.5
14.7,-51.7
15.2,-52.9
15.8,-54.0
16.5,-54.8
17.2,-55.9
17.6,-57.0
17.9,-58.0
18.2,-59.0
18.4,-59.8
18.6,-60.5
18.5,-60.8
18.3,-60.7
18.0,-60.5
17.8,-60.2
17.6,-59.9
17.6,-59.5
17.8,-59.3
18.0,-59.4
18.1,-59.5
18.2,-59.6
18.4,-59.8
18.7,-60.1
19.1,-60.5
19.6,-60.9
20.2,-61.4
21.0,-61.9
21.6,-62.3
22.4,-62.7
23.4,-63.0
24.6,-63.3
25.9,-63.3
27.3,-63.2
28.9,-63.1
30.7,-62.9
32.8,-62.5
35.0,-62.1
37.4,-61.6
40.1,-60.8
42.8,-59.6
45.4,-57.6
46.9,-55.4
47.4,-54.0
48.9,-49.2
49.9,-43.6
50.6,-37.8
51.3,-31.9
31.8,-39.5
32.3,-38.6
32.9,-37.3
32.7,-38.5
32.3,-39.5
31.5,-39.5
31.3,-39.5
31.0,-39.6
30.6,-39.7
30.4,-40.1
30.5,-40.1
30.9,-40.0
31.3,-40.0
31.7,-39.6
32.0,-39.1
31.9,-38.8
31.6,-38.5
31.3,-38.2
30.9,-37.8
30.4,-37.2
30.0,-36.7
29.8,-36.2
29.9,-35.8
30.2,-35.7
30.4,-35.7
30.5,-35.6
30.5,-35.1
30.9,-34.4
31.4,-33.4
32.0,-32.5
32.6,-31.5
33.4,-29.7
34.2,-27.7
35.3,-25.2
36.4,-22.6
37.9,-19.8
39.9,-17.0
43.1,-14.3
47.6,-13.4
50.0,-12.1
51.9,-10.4
52.3,-10.0
55.3,-8.3
57.3,-6.1
58.7,-2.9
59.3,1.5
60.1,5.3
12.7,-81.0
12.7,-81.2
12.9,-81.4
13.2,-81.4
13.6,-81.4
14.2,-81.4
14.8,-81.5
15.5,-81.7
16.0,-81.9
16.5,-82.2
16.9,-82.6
17.1,-83.0
17.2,-83.2
17.3,-83.5
17.3,-83.8
17.3,-84.2
17.4,-84.6
17.5,-85.0
17.7,-85.4
18.0,-85.8
18.3,-86.3
18.6,-86.7
19.0,-86.9
19.5,-87.1
20.2,-87.2
20.5,-87.2
20.9,-87.1
21.4,-86.9
21.7,-86.4
21.8,-85.3
21.5,-84.2
25.5,-52.3
26.5,-52.1
27.5,-52.0
28.4,-52.0
29.0,-51.9
29.2,-51.7
29.1,-51.2
29.0,-50.7
29.1,-50.4
29.4,-50.2
30.0,-50.0
30.8,-49.9
31.8,-49.5
33.0,-49.1
34.6,-48.7
36.4,-48.7
38.3,-48.8
40.1,-49.0
41.8,-48.8
43.6,-48.0
45.5,-47.0
21.0,-93.0
20.9,-92.8
20.7,-93.1
20.8,-93.5
17.6,-55.2
17.7,-56.3
17.8,-57.3
17.9,-58.3
18.0,-59.4
18.1,-60.5
18.3,-61.7
18.5,-62.8
18.8,-63.8
18.9,-64.8
19.0,-65.6
19.2,-66.7
19.4,-67.5
19.5,-68.4
19.6,-69.2
19.7,-70.2
19.7,-71.2
19.8,-72.2
19.9,-73.3
19.9,-74.5
19.9,-75.7
20.0,-77.0
20.0,-78.2
19.9,-79.1
19.9,-79.8
19.8,-81.0
19.8,-82.2
19.8,-83.4
19.9,-84.6
20.0,-85.5
20.2,-86.4
20.8,-87.1
21.4,-87.8
22.4,-88.5
23.6,-88.9
24.8,-89.4
25.8,-89.5
26.5,-89.4
27.3,-88.5
28.4,-87.3
30.2,-86.3
33.0,-85.7
35.5,-84.3
36.5,-83.5
37.0,-82.5
37.5,-81.5
25.3,-90.4
25.1,-91.0
24.8,-91.8
24.5,-92.5
24.2,-93.3
23.9,-94.0
23.3,-95.0
22.8,-95.7
22.2,-96.2
21.6,-96.6
21.1,-96.8
20.4,-96.9
20.0,-97.0
26.3,-93.6
27.3,-94.0
28.4,-94.4
29.5,-94.5
30.5,-94.5
31.3,-94.1
31.8,-93.5
32.3,-92.7
32.3,-91.8
32.2,-91.2
32.1,-90.6
32.0,-90.2
32.0,-89.7
32.0,-89.3
31.9,-88.8
31.8,-88.4
31.7,-88.0
31.5,-87.7
31.3,-87.4
31.1,-87.1
