,Unnamed: 0,name,year,month,day,hour,lat,long,status,wind,pressure
380,381,Anita,1977,9,2,12,23.7,-98.0,hurricane,120,940
381,382,Anita,1977,9,2,18,23.1,-99.2,hurricane,70,978
382,383,Anita,1977,9,3,0,22.5,-101.0,tropical storm,40,998
383,384,Anita,1977,9,3,6,22.0,-103.0,tropical depression,25,1011
384,385,Babe,1977,9,3,6,26.8,-86.3,subtropical depression,25,1007
385,386,Babe,1977,9,3,18,27.6,-88.5,subtropical storm,35,1005
386,387,Babe,1977,9,4,12,26.8,-91.7,subtropical storm,45,1003
387,388,Babe,1977,9,4,18,27.5,-91.7,tropical storm,50,1000
388,389,Babe,1977,9,5,6,28.7,-91.4,hurricane,65,995
389,390,Babe,1977,9,5,18,29.8,-91.6,tropical storm,50,1000
390,391,Babe,1977,9,6,18,31.7,-89.4,tropical depression,25,1004
391,392,Babe,1977,9,7,12,33.8,-87.1,tropical depression,25,1008
392,393,Babe,1977,9,8,0,34.5,-84.8,tropical depression,25,1010
393,394,Babe,1977,9,9,0,34.8,-80.2,tropical depression,25,1012
394,395,Clara,1977,9,5,12,32.8,-80.0,tropical depression,20,1015
395,396,Clara,1977,9,5,18,33.2,-79.0,tropical depression,20,1014
396,397,Clara,1977,9,6,0,33.6,-78.2,tropical depression,20,1013
397,398,Clara,1977,9,6,6,33.8,-77.6,tropical depression,25,1012
398,399,Clara,1977,9,6,12,34.0,-77.0,tropical depression,25,1011
399,400,Clara,1977,9,6,18,34.2,-76.4,tropical depression,25,1010
400,401,Clara,1977,9,7,0,34.4,-75.8,tropical depression,30,1010
401,402,Clara,1977,9,7,6,34.6,-75.0,tropical depression,30,1010
402,403,Clara,1977,9,7,12,34.7,-74.3,tropical depression,30,1010
403,404,Clara,1977,9,7,18,34.9,-73.0,tropical depression,30,1010
404,405,Clara,1977,9,8,0,35.1,-71.7,tropical storm,35,1006
405,406,Clara,1977,9,8,6,35.3,-69.7,tropical storm,45,1001
406,407,Clara,1977,9,8,12,35.5,-67.7,hurricane,65,993
407,408,Clara,1977,9,8,18,35.6,-66.2,hurricane,65,994
408,409,Clara,1977,9,9,0,35.5,-64.6,hurricane,65,998
409,410,Clara,1977,9,9,6,34.8,-63.5,tropical storm,60,1000
410,411,Clara,1977,9,9,12,34.0,-62.8,tropical storm,55,999
411,412,Clara,1977,9,9,18,33.4,-62.8,tropical storm,50,1001
412,413,Clara,1977,9,10,0,32.8,-63.2,tropical storm,45,1000
413,414,Clara,1977,9,10,6,32.8,-63.6,tropical storm,40,1000
414,415,Clara,1977,9,10,12,33.0,-63.8,tropical storm,45,1001
415,416,Clara,1977,9,10,18,33.5,-63.7,tropical storm,45,1001
416,417,Clara,1977,9,11,0,34.2,-63.2,tropical storm,45,1002
417,418,Clara,1977,9,11,6,34.8,-62.5,tropical storm,45,1002
418,419,Clara,1977,9,11,12,36.0,-61.5,extratropical,45,1001
419,420,Clara,1977,9,11,18,38.0,-59.8,extratropical,45,1001
420,421,Clara,1977,9,12,0,40.5,-57.5,extratropical,45,1001
421,422,Dorothy,1977,9,26,18,28.5,-71.5,tropical depression,20,1010
422,423,Dorothy,1977,9,27,0,29.5,-69.8,tropical depression,20,1009
423,424,Dorothy,1977,9,27,6,30.2,-67.9,tropical depression,30,1005
424,425,Dorothy,1977,9,27,12,30.9,-65.8,tropical storm,40,1002
425,426,Dorothy,1977,9,27,18,31.9,-63.6,tropical storm,45,1000
426,427,Dorothy,1977,9,28,0,33.2,-61.8,tropical storm,50,996
427,428,Dorothy,1977,9,28,6,34.4,-60.8,tropical storm,60,992
428,429,Dorothy,1977,9,28,12,35.5,-59.7,hurricane,65,988
429,430,Dorothy,1977,9,28,18,37.0,-58.8,hurricane,70,984
430,431,Dorothy,1977,9,29,0,38.3,-57.0,hurricane,75,980
431,432,Dorothy,1977,9,29,6,40.0,-55.5,hurricane,70,984
432,433,Dorothy,1977,9,29,12,42.0,-54.0,hurricane,65,988
433,434,Dorothy,1977,9,29,18,44.5,-53.0,extratropical,60,990
434,435,Dorothy,1977,9,30,0,47.0,-51.0,extratropical,50,995
435,436,Dorothy,1977,9,30,6,49.5,-48.5,extratropical,45,1000
436,437,Evelyn,1977,10,13,18,26.9,-62.9,tropical depression,30,1010
437,438,Evelyn,1977,10,14,0,29.0,-64.0,tropical depression,30,1008
438,439,Evelyn,1977,10,14,6,30.9,-64.9,tropical storm,35,1005
439,440,Evelyn,1977,10,14,12,33.0,-64.9,tropical storm,40,1002
440,441,Evelyn,1977,10,14,18,35.9,-64.4,tropical storm,50,999
441,442,Evelyn,1977,10,15,0,39.2,-63.3,hurricane,65,994
442,443,Evelyn,1977,10,15,6,42.4,-61.5,hurricane,70,996
443,444,Evelyn,1977,10,15,12,45.5,-60.1,hurricane,70,998
444,445,Evelyn,1977,10,15,18,47.4,-59.2,hurricane,70,999
445,446,Evelyn,1977,10,16,0,49.1,-58.3,extratropical,45,1000
446,447,Frieda,1977,10,16,18,17.3,-83.2,tropical depression,25,1011
447,448,Frieda,1977,10,17,0,17.3,-83.4,tropical depression,30,1010
448,449,Frieda,1977,10,17,6,17.3,-83.6,tropical depression,30,1009
449,450,Frieda,1977,10,17,12,17.2,-83.9,tropical storm,40,1008
450,451,Frieda,1977,10,17,18,17.2,-84.4,tropical storm,45,1007
451,452,Frieda,1977,10,18,0,17.3,-85.0,tropical storm,50,1006
452,453,Frieda,1977,10,18,6,17.4,-85.8,tropical storm,40,1005
453,454,Frieda,1977,10,18,12,17.5,-86.6,tropical depression,30,1006
454,455,Frieda,1977,10,18,18,17.6,-87.4,tropical depression,25,1008
455,456,Frieda,1977,10,19,0,17.6,-88.3,tropical depression,20,1010
456,457,Amelia,1978,7,30,18,25.7,-97.0,tropical depression,30,1006
457,458,Amelia,1978,7,31,0,26.4,-97.4,tropical storm,45,1005
458,459,Amelia,1978,7,31,6,27.2,-97.8,tropical storm,40,1007
459,460,Amelia,1978,7,31,12,28.0,-98.2,tropical storm,35,1008
460,461,Amelia,1978,7,31,18,28.6,-98.7,tropical depression,30,1010
461,462,Amelia,1978,8,1,0,29.3,-99.2,tropical depression,25,1010
462,463,Bess,1978,8,5,12,25.3,-90.4,tropical depression,20,1012
463,464,Bess,1978,8,5,18,25.1,-91.0,tropical depression,20,1012
464,465,Bess,1978,8,6,0,24.8,-91.8,tropical depression,25,1011
465,466,Bess,1978,8,6,6,24.5,-92.5,tropical depression,30,1010
466,467,Bess,1978,8,6,12,24.2,-93.3,tropical depression,30,1009
467,468,Bess,1978,8,6,18,23.9,-94.0,tropical storm,35,1008
468,469,Bess,1978,8,7,0,23.3,-95.0,tropical storm,40,1007
469,470,Bess,1978,8,7,6,22.8,-95.7,tropical storm,40,1006
470,471,Bess,1978,8,7,12,22.2,-96.2,tropical storm,40,1005
471,472,Bess,1978,8,7,18,21.6,-96.6,tropical storm,45,1006
472,473,Bess,1978,8,8,0,21.1,-96.8,tropical storm,45,1007
473,474,Bess,1978,8,8,6,20.4,-96.9,tropical storm,40,1008
474,475,Bess,1978,8,8,12,20.0,-97.0,tropical depression,25,1010
475,476,Cora,1978,8,7,12,13.0,-35.0,tropical depression,25,1010
476,477,Cora,1978,8,7,18,13.4,-36.2,tropical depression,25,1010
477,478,Cora,1978,8,8,0,13.8,-37.8,tropical depression,25,1009
478,479,Cora,1978,8,8,6,13.9,-39.6,tropical depression,30,1008
479,480,Cora,1978,8,8,12,14.0,-41.5,tropical storm,50,1003
480,481,Cora,1978,8,8,18,14.0,-43.2,hurricane,65,990
481,482,Cora,1978,8,9,0,14.0,-44.9,hurricane,80,980
482,483,Cora,1978,8,9,6,13.9,-46.8,hurricane,80,980
483,484,Cora,1978,8,9,12,13.6,-48.6,hurricane,70,988
484,485,Cora,1978,8,9,18,13.2,-50.6,hurricane,65,998
485,486,Cora,1978,8,10,0,12.8,-52.8,tropical storm,60,1006
486,487,Cora,1978,8,10,6,12.4,-54.8,tropical storm,55,1007
487,488,Cora,1978,8,10,12,12.2,-56.8,tropical storm,55,1007
488,489,Cora,1978,8,10,18,12.1,-58.8,tropical storm,50,1008
489,490,Cora,1978,8,11,0,12.0,-60.9,tropical storm,45,1008
490,491,Cora,1978,8,11,6,12.0,-62.8,tropical storm,35,1008
491,492,Cora,1978,8,11,12,12.1,-64.8,tropical depression,30,1008
492,493,Cora,1978,8,11,18,12.1,-66.8,tropical depression,30,1009
493,494,Cora,1978,8,12,0,12.2,-68.8,tropical depression,30,1010
494,495,Debra,1978,8,26,12,23.4,-88.4,tropical depression,25,1010
495,496,Debra,1978,8,27,6,24.5,-91.4,tropical depression,25,1008
496,497,Debra,1978,8,28,0,25.8,-93.8,tropical depression,25,1006
497,498,Debra,1978,8,28,18,28.7,-94.1,tropical storm,40,1002
498,499,Debra,1978,8,29,0,29.6,-93.6,tropical storm,50,1000
499,500,Debra,1978,8,29,12,32.0,-93.0,tropical depression,30,1002
500,501,Debra,1978,8,29,18,34.2,-92.7,tropical depression,15,1005
501,502,Ella,1978,8,30,0,26.2,-59.7,tropical depression,20,1012
502,503,Ella,1978,8,30,6,26.5,-60.8,tropical depression,20,1011
503,504,Ella,1978,8,30,12,27.0,-62.0,tropical depression,30,1010
504,505,Ella,1978,8,30,18,27.3,-63.1,tropical storm,40,1005
505,506,Ella,1978,8,31,0,27.6,-64.2,tropical storm,50,1000
506,507,Ella,1978,8,31,6,28.2,-65.9,tropical storm,55,993
507,508,Ella,1978,8,31,12,28.8,-67.6,tropical storm,60,986
508,509,Ella,1978,8,31,18,29.3,-68.8,hurricane,70,980
509,510,Ella,1978,9,1,0,29.6,-70.0,hurricane,90,978
510,511,Ella,1978,9,1,6,30.1,-71.1,hurricane,100,975
511,512,Ella,1978,9,1,12,30.7,-71.8,hurricane,110,970
512,513,Ella,1978,9,1,18,31.1,-72.3,hurricane,110,960
513,514,Ella,1978,9,2,0,31.2,-72.7,hurricane,105,960
514,515,Ella,1978,9,2,6,31.4,-73.1,hurricane,100,977
515,516,Ella,1978,9,2,12,31.6,-73.3,hurricane,80,981
516,517,Ella,1978,9,2,18,31.9,-73.0,hurricane,70,983
517,518,Ella,1978,9,3,0,32.3,-72.8,hurricane,70,983
518,519,Ella,1978,9,3,6,33.0,-72.4,hurricane,80,981
519,520,Ella,1978,9,3,12,33.8,-71.7,hurricane,85,976
520,521,Ella,1978,9,3,18,35.0,-70.2,hurricane,95,970
521,522,Ella,1978,9,4,0,36.2,-68.3,hurricane,110,962
522,523,Ella,1978,9,4,6,38.0,-66.0,hurricane,115,958
523,524,Ella,1978,9,4,12,40.0,-63.0,hurricane,120,956
524,525,Ella,1978,9,4,18,42.5,-59.5,hurricane,115,956
525,526,Ella,1978,9,5,0,45.0,-55.0,hurricane,105,960
526,527,Ella,1978,9,5,6,47.2,-50.2,hurricane,80,975
527,528,Ella,1978,9,5,12,49.0,-45.0,hurricane,65,980
528,529,Flossie,1978,9,4,0,12.0,-39.0,tropical depression,25,1006
529,530,Flossie,1978,9,6,18,21.8,-56.8,tropical storm,40,1003
530,531,Flossie,1978,9,7,12,22.2,-60.0,tropical storm,40,1001
531,532,Flossie,1978,9,8,6,23.5,-62.0,tropical storm,35,1005
532,533,Flossie,1978,9,8,18,25.0,-60.5,tropical depression,30,1008
533,534,Flossie,1978,9,9,6,26.4,-59.2,tropical depression,25,1010
534,535,Flossie,1978,9,10,6,28.6,-54.8,tropical depression,30,1008
535,536,Flossie,1978,9,11,0,29.2,-50.5,tropical storm,35,1005
536,537,Flossie,1978,9,11,6,29.9,-49.1,tropical storm,45,1001
537,538,Flossie,1978,9,11,12,30.7,-47.5,tropical storm,55,998
538,539,Flossie,1978,9,12,0,31.3,-44.7,tropical storm,60,995
539,540,Flossie,1978,9,12,6,31.4,-44.0,hurricane,65,992
540,541,Flossie,1978,9,12,12,31.6,-43.5,hurricane,75,985
541,542,Flossie,1978,9,12,18,31.7,-43.0,hurricane,80,980
542,543,Flossie,1978,9,13,0,31.8,-42.9,hurricane,85,976
543,544,Flossie,1978,9,13,18,33.6,-43.1,hurricane,75,985
544,545,Flossie,1978,9,15,6,43.1,-35.9,hurricane,65,992
545,546,Flossie,1978,9,15,12,45.7,-32.8,tropical storm,55,998
546,547,Flossie,1978,9,16,0,49.8,-24.3,extratropical,45,1000
547,548,Hope,1978,9,12,0,29.8,-80.0,subtropical depression,25,1012
548,549,Hope,1978,9,12,12,30.9,-78.6,subtropical depression,25,1010
549,550,Hope,1978,9,13,0,31.1,-76.5,subtropical depression,25,1010
550,551,Hope,1978,9,13,12,31.8,-74.2,subtropical depression,25,1009
551,552,Hope,1978,9,14,0,32.8,-72.1,subtropical depression,25,1008
552,553,Hope,1978,9,14,12,33.2,-68.7,subtropical depression,30,1009
553,554,Hope,1978,9,15,0,32.9,-64.8,subtropical storm,35,1008
554,555,Hope,1978,9,15,12,31.6,-62.1,subtropical storm,35,1005
555,556,Hope,1978,9,16,0,31.0,-60.3,subtropical storm,35,1002
556,557,Hope,1978,9,17,6,33.0,-54.8,tropical storm,40,1000
557,558,Hope,1978,9,17,18,35.0,-51.8,tropical storm,45,998
558,559,Hope,1978,9,18,6,37.0,-47.8,tropical storm,50,995
559,560,Hope,1978,9,18,18,39.1,-43.0,tropical storm,55,990
560,561,Hope,1978,9,19,12,42.5,-36.5,tropical storm,55,987
561,562,Hope,1978,9,20,0,45.5,-33.0,tropical storm,55,990
562,563,Hope,1978,9,21,0,57.0,-30.0,tropical storm,50,995
563,564,Greta,1978,9,14,18,13.0,-69.0,tropical storm,35,1004
564,565,Greta,1978,9,15,18,13.7,-74.2,tropical storm,50,1000
565,566,Greta,1978,9,16,0,13.8,-75.3,tropical storm,55,995
566,567,Greta,1978,9,16,12,14.0,-77.7,hurricane,70,989
567,568,Greta,1978,9,17,0,14.6,-79.6,hurricane,80,982
568,569,Greta,1978,9,17,12,15.2,-81.6,hurricane,90,974
569,570,Greta,1978,9,17,18,15.5,-82.6,hurricane,95,968
570,571,Greta,1978,9,18,0,15.6,-83.4,hurricane,110,952
571,572,Greta,1978,9,18,6,15.8,-84.3,hurricane,115,947
572,573,Greta,1978,9,18,12,16.4,-85.6,hurricane,105,957
573,574,Greta,1978,9,18,18,16.6,-86.9,hurricane,100,964
574,575,Greta,1978,9,19,0,17.0,-88.2,hurricane,95,964
575,576,Irma,1978,10,2,12,31.7,-31.5,subtropical depression,30,1010
576,577,Irma,1978,10,2,18,32.0,-31.5,subtropical depression,30,1006
577,578,Irma,1978,10,4,12,35.1,-31.5,tropical storm,40,1004
578,579,Irma,1978,10,4,18,35.8,-31.4,tropical storm,45,1002
579,580,Irma,1978,10,5,0,36.7,-31.2,tropical storm,45,1001
580,581,Irma,1978,10,5,6,38.2,-30.4,tropical storm,40,1002
581,582,Juliet,1978,10,7,18,18.0,-55.6,tropical depression,25,1011
582,583,Juliet,1978,10,8,0,18.3,-56.6,tropical depression,30,1010
583,584,Juliet,1978,10,8,6,18.6,-57.7,tropical depression,30,1009
584,585,Juliet,1978,10,8,12,18.8,-58.7,tropical storm,35,1008
585,586,Juliet,1978,10,8,18,19.0,-59.8,tropical storm,40,1007
586,587,Juliet,1978,10,9,0,19.3,-60.9,tropical storm,45,1006
587,588,Juliet,1978,10,9,6,19.7,-62.0,tropical storm,45,1006
588,589,Juliet,1978,10,9,12,19.9,-63.0,tropical storm,45,1006
589,590,Juliet,1978,10,9,18,20.3,-64.2,tropical storm,45,1006
590,591,Juliet,1978,10,10,0,20.9,-65.4,tropical storm,45,1006
591,592,Juliet,1978,10,10,6,21.7,-67.0,tropical storm,45,1006
592,593,Juliet,1978,10,10,12,22.8,-68.8,tropical storm,45,1006
593,594,Juliet,1978,10,10,18,24.3,-70.1,tropical storm,45,1006
594,595,Juliet,1978,10,11,0,26.2,-70.9,tropical storm,45,1006
595,596,Juliet,1978,10,11,6,28.3,-71.0,tropical storm,40,1006
596,597,Juliet,1978,10,11,12,30.2,-69.9,tropical storm,35,1006
597,598,Kendra,1978,10,28,18,23.5,-72.7,tropical depression,30,1008
598,599,Kendra,1978,10,29,0,24.2,-73.2,tropical storm,40,1002
599,600,Kendra,1978,10,29,12,25.7,-73.7,tropical storm,55,998
600,601,Kendra,1978,10,29,18,26.2,-74.1,hurricane,65,995
601,602,Kendra,1978,10,30,12,28.9,-72.6,hurricane,70,990
602,603,Kendra,1978,10,30,18,29.3,-72.3,hurricane,65,998
603,604,Kendra,1978,10,31,0,30.0,-72.0,tropical storm,45,1006
604,605,Kendra,1978,11,1,6,33.7,-68.2,extratropical,30,1008
605,606,Kendra,1978,11,1,12,35.2,-65.5,extratropical,30,1006
606,607,Kendra,1978,11,1,18,38.0,-60.5,extratropical,40,1002
607,608,Kendra,1978,11,3,0,46.0,-35.0,extratropical,30,1004
608,609,Ana,1979,6,19,12,10.0,-45.0,tropical depression,25,1011
609,610,Ana,1979,6,19,18,10.2,-46.0,tropical depression,25,1011
610,611,Ana,1979,6,20,0,10.5,-47.0,tropical depression,25,1010
611,612,Ana,1979,6,20,6,10.9,-48.1,tropical depression,25,1010
612,613,Ana,1979,6,20,12,11.3,-49.2,tropical depression,25,1010
613,614,Ana,1979,6,20,18,11.8,-50.2,tropical depression,25,1009
614,615,Ana,1979,6,21,0,12.3,-51.1,tropical depression,30,1009
615,616,Ana,1979,6,21,6,12.9,-51.9,tropical depression,30,1008
616,617,Ana,1979,6,21,12,13.5,-52.7,tropical depression,30,1008
617,618,Ana,1979,6,21,18,13.9,-53.5,tropical depression,30,1007
618,619,Ana,1979,6,22,0,14.2,-54.7,tropical storm,35,1007
619,620,Ana,1979,6,22,6,14.2,-55.8,tropical storm,40,1005
620,621,Ana,1979,6,22,12,14.2,-56.9,tropical storm,50,1006
621,622,Ana,1979,6,22,18,14.1,-58.3,tropical storm,40,1008
622,623,Ana,1979,6,23,0,14.1,-59.8,tropical storm,35,1010
623,624,Ana,1979,6,23,6,14.0,-61.3,tropical depression,30,1012
624,625,Ana,1979,6,23,12,14.0,-62.8,tropical depression,25,1012
625,626,Ana,1979,6,23,18,14.0,-64.5,tropical depression,25,1012
626,627,Ana,1979,6,24,0,14.0,-66.2,tropical depression,25,1012
627,628,Bob,1979,7,9,12,22.0,-96.0,tropical depression,20,1012
628,629,Bob,1979,7,9,18,22.5,-95.3,tropical depression,25,1010
629,630,Bob,1979,7,10,0,23.0,-94.6,tropical depression,30,1007
630,631,Bob,1979,7,10,6,23.5,-93.8,tropical storm,35,1004
631,632,Bob,1979,7,10,12,24.0,-93.0,tropical storm,50,998
632,633,Bob,1979,7,10,18,25.0,-92.3,tropical storm,55,996
633,634,Bob,1979,7,11,0,26.2,-91.6,hurricane,65,988
634,635,Bob,1979,7,11,6,27.8,-91.1,hurricane,65,991
635,636,Bob,1979,7,11,12,29.1,-90.6,hurricane,65,986
636,637,Bob,1979,7,11,18,31.0,-90.2,tropical storm,40,992
637,638,Bob,1979,7,12,0,32.5,-89.9,tropical depression,30,998
638,639,Bob,1979,7,12,6,34.0,-89.7,tropical depression,25,1002
639,640,Bob,1979,7,12,12,35.9,-89.1,tropical depression,25,1004
640,641,Bob,1979,7,12,18,37.2,-87.8,tropical depression,25,1006
641,642,Bob,1979,7,13,0,38.5,-86.5,tropical depression,25,1006
642,643,Bob,1979,7,13,6,38.8,-85.3,tropical depression,25,1006
643,644,Bob,1979,7,13,12,39.0,-84.0,tropical depression,25,1007
644,645,Bob,1979,7,13,18,39.0,-82.7,tropical depression,25,1008
645,646,Bob,1979,7,14,0,39.0,-81.3,tropical depression,20,1009
646,647,Bob,1979,7,14,6,38.7,-80.1,tropical depression,20,1009
647,648,Bob,1979,7,14,12,38.3,-78.8,tropical depression,20,1010
648,649,Bob,1979,7,14,18,37.9,-77.7,tropical depression,20,1010
649,650,Bob,1979,7,15,0,37.5,-76.5,tropical depression,20,1011
650,651,Bob,1979,7,15,6,36.8,-76.3,tropical depression,20,1011
651,652,Bob,1979,7,15,12,36.0,-76.0,tropical depression,20,1012
652,653,Bob,1979,7,15,18,35.0,-76.3,tropical depression,20,1012
653,654,Bob,1979,7,16,0,34.0,-76.5,tropical depression,20,1013
654,655,Bob,1979,7,16,6,33.5,-75.8,tropical depression,20,1013
655,656,Bob,1979,7,16,12,33.0,-75.0,tropical depression,20,1014
656,657,Claudette,1979,7,15,12,12.5,-46.3,tropical depression,20,1014
657,658,Claudette,1979,7,15,18,12.8,-48.4,tropical depression,20,1014
658,659,Claudette,1979,7,16,0,13.4,-50.4,tropical depression,25,1012
659,660,Claudette,1979,7,16,6,14.6,-52.1,tropical depression,25,1012
660,661,Claudette,1979,7,16,12,15.7,-53.8,tropical depression,30,1011
661,662,Claudette,1979,7,16,18,16.5,-55.5,tropical depression,30,1011
662,663,Claudette,1979,7,17,0,17.0,-57.2,tropical depression,30,1011
663,664,Claudette,1979,7,17,6,17.5,-58.8,tropical depression,30,1011
664,665,Claudette,1979,7,17,12,17.8,-60.3,tropical storm,35,1011
665,666,Claudette,1979,7,17,18,18.0,-62.1,tropical storm,40,1010
666,667,Claudette,1979,7,18,0,18.2,-63.8,tropical storm,35,1010
667,668,Claudette,1979,7,18,6,18.3,-65.4,tropical depression,30,1011
668,669,Claudette,1979,7,18,12,18.4,-67.0,tropical depression,30,1011
669,670,Claudette,1979,7,18,18,18.5,-68.5,tropical depression,25,1012
670,671,Claudette,1979,7,19,0,18.7,-69.5,tropical depression,20,1012
671,672,Claudette,1979,7,19,6,18.8,-70.5,tropical depression,20,1012
672,673,Claudette,1979,7,19,12,18.8,-71.4,tropical depression,20,1012
673,674,Claudette,1979,7,19,18,19.0,-72.4,tropical depression,20,1012
674,675,Claudette,1979,7,20,0,19.0,-73.3,tropical depression,20,1013
675,676,Claudette,1979,7,20,6,19.2,-74.7,tropical depression,20,1013
676,677,Claudette,1979,7,20,12,19.5,-76.7,tropical depression,20,1013
677,678,Claudette,1979,7,20,18,20.0,-78.7,tropical depression,20,1013
678,679,Claudette,1979,7,21,0,20.6,-80.4,tropical depression,20,1013
679,680,Claudette,1979,7,21,6,21.4,-82.2,tropical depression,25,1013
680,681,Claudette,1979,7,21,12,22.1,-83.5,tropical depression,30,1012
681,682,Claudette,1979,7,21,18,22.8,-85.0,tropical depression,30,1010
682,683,Claudette,1979,7,22,0,23.5,-86.5,tropical depression,30,1007
683,684,Claudette,1979,7,22,6,24.0,-87.4,tropical depression,30,1007
684,685,Claudette,1979,7,22,12,24.5,-88.5,tropical depression,30,1007
685,686,Claudette,1979,7,22,18,25.0,-89.5,tropical depression,30,1006
686,687,Claudette,1979,7,23,0,25.4,-90.5,tropical depression,30,1005
687,688,Claudette,1979,7,23,6,25.9,-91.4,tropical depression,30,1004
688,689,Claudette,1979,7,23,12,26.4,-92.4,tropical storm,35,1003
689,690,Claudette,1979,7,23,18,26.9,-92.9,tropical storm,35,1003
690,691,Claudette,1979,7,24,0,27.5,-93.4,tropical storm,35,1003
691,692,Claudette,1979,7,24,6,28.3,-93.5,tropical storm,40,1003
692,693,Claudette,1979,7,24,12,28.8,-93.7,tropical storm,45,1002
693,694,Claudette,1979,7,24,18,29.6,-93.9,tropical storm,45,1000
694,695,Claudette,1979,7,25,0,30.3,-93.9,tropical storm,40,997
695,696,Claudette,1979,7,25,6,30.3,-94.3,tropical storm,35,998
696,697,Claudette,1979,7,25,12,30.5,-94.8,tropical depression,30,1000
697,698,Claudette,1979,7,25,18,30.5,-95.2,tropical depression,30,1001
698,699,Claudette,1979,7,26,0,30.2,-95.3,tropical depression,30,1001
699,700,Claudette,1979,7,26,6,30.6,-95.1,tropical depression,30,1002
700,701,Claudette,1979,7,26,12,30.8,-95.4,tropical depression,25,1003
701,702,Claudette,1979,7,26,18,31.3,-96.3,tropical depression,25,1004
702,703,Claudette,1979,7,27,0,31.8,-96.6,tropical depression,20,1004
703,704,Claudette,1979,7,27,6,32.7,-96.4,tropical depression,20,1006
704,705,Claudette,1979,7,27,12,34.0,-95.9,tropical depression,15,1007
705,706,Claudette,1979,7,27,18,35.3,-95.3,tropical depression,15,1007
706,707,Claudette,1979,7,28,0,36.4,-94.6,tropical depression,15,1007
707,708,Claudette,1979,7,28,6,37.8,-93.4,tropical depression,15,1008
708,709,Claudette,1979,7,28,12,38.6,-91.0,tropical depression,15,1009
709,710,Claudette,1979,7,28,18,38.8,-88.0,tropical depression,15,1009
710,711,Claudette,1979,7,29,0,39.0,-85.2,tropical depression,15,1010
711,712,Claudette,1979,7,29,6,39.0,-82.8,tropical depression,15,1011
712,713,Claudette,1979,7,29,12,39.0,-80.2,tropical depression,15,1011
713,714,David,1979,8,25,12,11.7,-36.1,tropical depression,25,1008
714,715,David,1979,8,25,18,11.7,-38.2,tropical depression,25,1007
715,716,David,1979,8,26,0,11.7,-40.3,tropical depression,30,1006
716,717,David,1979,8,26,6,11.6,-42.2,tropical storm,35,1005
717,718,David,1979,8,26,12,11.6,-44.0,tropical storm,40,1003
718,719,David,1979,8,26,18,11.6,-45.5,tropical storm,45,998
719,720,David,1979,8,27,0,11.7,-47.0,tropical storm,55,990
720,721,David,1979,8,27,6,11.8,-48.5,hurricane,65,980
721,722,David,1979,8,27,12,11.8,-50.0,hurricane,80,966
722,723,David,1979,8,27,18,11.9,-51.5,hurricane,95,954
723,724,David,1979,8,28,0,12.2,-52.9,hurricane,115,947
724,725,David,1979,8,28,6,12.5,-54.4,hurricane,125,941
725,726,David,1979,8,28,12,12.8,-55.7,hurricane,130,938
726,727,David,1979,8,28,18,13.2,-56.9,hurricane,125,941
727,728,David,1979,8,29,0,13.7,-58.0,hurricane,120,944
728,729,David,1979,8,29,6,14.2,-59.2,hurricane,120,942
729,730,David,1979,8,29,12,14.8,-60.3,hurricane,125,938
730,731,David,1979,8,29,18,15.3,-61.6,hurricane,125,933
731,732,David,1979,8,30,0,15.6,-62.8,hurricane,130,929
732,733,David,1979,8,30,6,16.0,-64.2,hurricane,140,925
733,734,David,1979,8,30,12,16.3,-65.2,hurricane,145,924
734,735,David,1979,8,30,18,16.6,-66.2,hurricane,150,924
735,736,David,1979,8,31,0,16.8,-67.3,hurricane,145,927
736,737,David,1979,8,31,6,17.0,-68.3,hurricane,145,928
737,738,David,1979,8,31,12,17.2,-69.1,hurricane,145,927
738,739,David,1979,8,31,18,17.9,-69.7,hurricane,150,926
739,740,David,1979,9,1,0,18.8,-70.4,hurricane,130,953
740,741,David,1979,9,1,6,19.3,-72.0,hurricane,100,978
741,742,David,1979,9,1,12,19.7,-73.7,hurricane,65,1002
742,743,David,1979,9,1,18,20.6,-74.6,tropical storm,60,1002
743,744,David,1979,9,2,0,21.3,-75.2,hurricane,65,997
