,Unnamed: 0.1,Unnamed: 0,name,year,month,day,hour,lat,long,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave,bearing_last_deg,displacment_km,speed_kmh,last_loc_lat,last_loc_long,land
160,160,161,Faye,1975,9,25,0,23.8,-57.2,30,1005,0,0,0,0,0,0,1,0,0,-69.44395478041628,93.75634446999373,15.626057411665622,23.0,-56.9,0
161,161,162,Faye,1975,9,25,6,24.2,-58.1,35,1005,0,0,0,0,0,0,0,1,0,-23.962488974578143,101.72989647107477,16.954982745179127,23.8,-57.2,0
162,162,163,Faye,1975,9,25,12,24.8,-58.8,45,999,0,0,0,0,0,0,0,1,0,-40.601294645004714,97.21327923407001,16.202213205678337,24.2,-58.1,0
163,163,164,Faye,1975,9,25,18,25.5,-59.4,60,993,0,0,0,0,0,0,0,1,0,-49.39870535499544,98.34925434702015,16.391542391170024,24.8,-58.8,0
164,164,165,Faye,1975,9,26,0,26.5,-60.0,65,990,0,0,1,0,0,0,0,0,0,-59.03624346792642,126.02499936407969,21.00416656067995,25.5,-59.4,0
165,165,166,Faye,1975,9,26,6,27.9,-60.9,70,988,0,0,1,0,0,0,0,0,0,-57.26477372789242,178.92965310401044,29.821608850668408,26.5,-60.0,0
166,166,167,Faye,1975,9,26,12,29.6,-62.0,75,985,0,0,1,0,0,0,0,0,0,-57.09475707701212,216.89025746234992,36.14837624372499,27.9,-60.9,0
167,167,168,Faye,1975,9,26,18,31.0,-63.1,85,985,0,0,1,0,0,0,0,0,0,-51.842773412630876,187.83675772742055,31.306126287903425,29.6,-62.0,0
168,168,169,Faye,1975,9,27,0,32.7,-64.2,90,985,0,0,1,0,0,0,0,0,0,-57.09475707701212,215.33881937082185,35.889803228470306,31.0,-63.1,0
169,169,170,Faye,1975,9,27,6,34.4,-65.2,90,979,0,0,1,0,0,0,0,0,0,-59.53445508054006,210.18056660268283,35.03009443378047,32.7,-64.2,0
170,170,171,Faye,1975,9,27,12,36.1,-65.7,90,982,0,0,1,0,0,0,0,0,0,-73.61045966596525,194.01762012194735,32.336270020324555,34.4,-65.2,0
171,171,172,Faye,1975,9,27,18,37.4,-65.0,90,985,0,0,1,0,0,0,0,0,0,61.699244233993475,157.22462510521248,26.20410418420208,36.1,-65.7,0
172,172,173,Faye,1975,9,28,0,38.4,-63.7,85,985,0,0,1,0,0,0,0,0,0,37.56859202882755,159.34747642620914,26.557912737701525,37.4,-65.0,0
173,173,174,Faye,1975,9,28,6,39.8,-60.5,80,985,0,0,1,0,0,0,0,0,0,23.629377730656778,317.43242973390926,52.90540495565154,38.4,-63.7,0
174,174,175,Faye,1975,9,28,12,41.0,-57.1,75,979,0,0,1,0,0,0,0,0,0,19.44003482817624,317.8799629119918,52.9799938186653,39.8,-60.5,0
175,175,176,Faye,1975,9,28,18,42.3,-52.0,75,977,0,0,1,0,0,0,0,0,0,14.300277449185554,448.6235593046458,74.77059321744098,41.0,-57.1,0
176,176,177,Faye,1975,9,29,0,42.8,-46.0,70,977,0,0,1,0,0,0,0,0,0,4.763641690726177,495.8131719060431,82.63552865100719,42.3,-52.0,0
177,177,178,Faye,1975,9,29,6,42.9,-40.0,65,977,0,0,1,0,0,0,0,0,0,0.9548412538722022,490.45613773714877,81.74268962285812,42.8,-46.0,0
178,178,179,Gladys,1975,9,22,18,10.3,-34.8,25,1012,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
179,179,180,Gladys,1975,9,23,0,10.6,-35.8,25,1012,0,0,0,0,0,0,1,0,0,-16.699244233993564,114.40317564969274,19.067195941615456,10.3,-34.8,0
180,180,181,Gladys,1975,9,23,6,11.0,-36.7,25,1012,0,0,0,0,0,0,1,0,0,-23.96248897457807,107.91191729322304,17.985319548870507,10.6,-35.8,0
181,181,182,Gladys,1975,9,23,12,11.4,-37.4,25,1012,0,0,0,0,0,0,1,0,0,-29.744881296942395,88.33011806587525,14.721686344312543,11.0,-36.7,0
182,182,183,Gladys,1975,9,23,18,11.7,-38.2,30,1010,0,0,0,0,0,0,1,0,0,-20.556045219583297,93.36091702962759,15.560152838271264,11.4,-37.4,0
183,183,184,Gladys,1975,9,24,0,12.1,-38.8,30,1010,0,0,0,0,0,0,1,0,0,-33.69006752598006,78.93399974201012,13.155666623668353,11.7,-38.2,0
184,184,185,Gladys,1975,9,24,6,12.4,-39.6,30,1010,0,0,0,0,0,0,1,0,0,-20.55604521958341,93.15314556093412,15.525524260155686,12.1,-38.8,0
185,185,186,Gladys,1975,9,24,12,12.9,-40.0,30,1010,0,0,0,0,0,0,1,0,0,-51.34019174591001,70.34089676420443,11.723482794034071,12.4,-39.6,0
186,186,187,Gladys,1975,9,24,18,13.5,-40.4,35,1005,0,0,0,0,0,0,0,1,0,-56.30993247402029,79.28548351162131,13.214247251936884,12.9,-40.0,0
187,187,188,Gladys,1975,9,25,0,14.2,-41.0,40,1005,0,0,0,0,0,0,0,1,0,-49.39870535499544,101.01986627170763,16.836644378617937,13.5,-40.4,0
188,188,189,Gladys,1975,9,25,6,14.8,-42.0,50,1000,0,0,0,0,0,0,0,1,0,-30.96375653207358,126.59798766578523,21.099664610964204,14.2,-41.0,0
189,189,190,Gladys,1975,9,25,12,15.4,-43.0,60,1000,0,0,0,0,0,0,0,1,0,-30.96375653207351,126.3478615771761,21.05797692952935,14.8,-42.0,0
190,190,191,Gladys,1975,9,25,18,15.8,-44.0,65,990,0,0,1,0,0,0,0,0,0,-21.80140948635183,116.01924347959957,19.33654057993326,15.4,-43.0,0
191,191,192,Gladys,1975,9,26,0,16.2,-45.0,65,990,0,0,1,0,0,0,0,0,0,-21.801409486351744,115.82545132942548,19.30424188823758,15.8,-44.0,0
192,192,193,Gladys,1975,9,26,6,16.4,-46.1,65,990,0,0,1,0,0,0,0,0,0,-10.304846468765984,119.62554593364877,19.937590988941462,16.2,-45.0,0
193,193,194,Gladys,1975,9,26,12,16.6,-47.7,65,990,0,0,1,0,0,0,0,0,0,-7.125016348901892,172.24995415356537,28.708325692260896,16.4,-46.1,0
194,194,195,Gladys,1975,9,26,18,16.8,-49.3,65,990,0,0,1,0,0,0,0,0,0,-7.125016348901798,172.0748882575917,28.679148042931953,16.6,-47.7,0
195,195,196,Gladys,1975,9,27,0,17.1,-50.7,65,990,0,0,1,0,0,0,0,0,0,-12.09475707701208,152.7703779260126,25.461729654335432,16.8,-49.3,0
196,196,197,Gladys,1975,9,27,6,17.6,-52.2,65,990,0,0,1,0,0,0,0,0,0,-18.43494882292201,168.75869681738135,28.126449469563557,17.1,-50.7,0
197,197,198,Gladys,1975,9,27,12,18.2,-53.7,65,990,0,0,1,0,0,0,0,0,0,-21.801409486351744,172.26027365656742,28.710045609427905,17.6,-52.2,0
198,198,199,Gladys,1975,9,27,18,18.8,-55.1,65,990,0,0,1,0,0,0,0,0,0,-23.19859051364826,162.07356167614364,27.012260279357275,18.2,-53.7,0
199,199,200,Gladys,1975,9,28,0,19.4,-56.4,65,992,0,0,1,0,0,0,0,0,0,-24.77514056883189,152.06694608105536,25.344491013509227,18.8,-55.1,0
200,200,201,Gladys,1975,9,28,6,19.6,-57.4,65,992,0,0,1,0,0,0,0,0,0,-11.30993247402037,107.28260963053513,17.88043493842252,19.4,-56.4,0
201,201,202,Gladys,1975,9,28,12,19.8,-58.2,65,1000,0,0,1,0,0,0,0,0,0,-14.03624346792636,86.74790170234628,14.457983617057714,19.6,-57.4,0
202,202,203,Gladys,1975,9,28,18,20.3,-59.3,65,998,0,0,1,0,0,0,0,0,0,-24.443954780416647,127.6952564003077,21.282542733384616,19.8,-58.2,0
203,203,204,Gladys,1975,9,29,0,21.2,-60.3,65,995,0,0,1,0,0,0,0,0,0,-41.987212495816614,144.13164014838276,24.02194002473046,20.3,-59.3,0
204,204,205,Gladys,1975,9,29,6,22.1,-61.4,70,990,0,0,1,0,0,0,0,0,0,-39.289406862500385,151.31263964129909,25.218773273549846,21.2,-60.3,0
205,205,206,Gladys,1975,9,29,12,23.0,-62.6,70,990,0,0,1,0,0,0,0,0,0,-36.86989764584391,158.64295796203564,26.440492993672606,22.1,-61.4,0
206,206,207,Gladys,1975,9,29,18,23.6,-63.9,75,985,0,0,1,0,0,0,0,0,0,-24.77514056883202,148.65918558782937,24.776530931304894,23.0,-62.6,0
207,207,208,Gladys,1975,9,30,0,24.1,-65.2,80,975,0,0,1,0,0,0,0,0,0,-21.037511025421754,143.54155678568,23.923592797613335,23.6,-63.9,0
208,208,209,Gladys,1975,9,30,6,24.6,-66.5,80,975,0,0,1,0,0,0,0,0,0,-21.03751102542186,143.0697151750701,23.844952529178347,24.1,-65.2,0
209,209,210,Gladys,1975,9,30,12,25.1,-67.9,80,975,0,0,1,0,0,0,0,0,0,-19.653824058053235,151.95311037007124,25.325518395011873,24.6,-66.5,0
210,210,211,Gladys,1975,9,30,18,25.6,-69.3,80,975,0,0,1,0,0,0,0,0,0,-19.65382405805342,151.4199900823012,25.23666501371687,25.1,-67.9,0
211,211,212,Gladys,1975,10,1,0,26.1,-70.6,80,975,0,0,1,0,0,0,0,0,0,-21.03751102542186,141.60082702173412,23.600137836955685,25.6,-69.3,0
212,212,213,Gladys,1975,10,1,6,26.8,-71.7,80,975,0,0,1,0,0,0,0,0,0,-32.471192290848265,134.35099438879595,22.39183239813266,26.1,-70.6,0
213,213,214,Gladys,1975,10,1,12,27.9,-72.4,80,975,0,0,1,0,0,0,0,0,0,-57.52880770915136,140.19314263832595,23.365523773054324,26.8,-71.7,0
214,214,215,Gladys,1975,10,1,18,29.4,-73.0,90,969,0,0,1,0,0,0,0,0,0,-68.19859051364838,176.28938021958237,29.381563369930394,27.9,-72.4,0
215,215,216,Gladys,1975,10,2,0,31.0,-73.0,100,954,0,0,1,0,0,0,0,0,0,90.0,177.36936997804966,29.561561663008277,29.4,-73.0,0
216,216,217,Gladys,1975,10,2,6,32.9,-72.1,110,942,0,0,1,0,0,0,0,0,0,64.65382405805316,227.21421246789401,37.86903541131567,31.0,-73.0,0
217,217,218,Gladys,1975,10,2,12,35.3,-69.8,120,939,0,0,1,0,0,0,0,0,0,46.21887523513132,340.4387873823759,56.73979789706265,32.9,-72.1,0
218,218,219,Gladys,1975,10,2,18,37.8,-67.0,120,939,0,0,1,0,0,0,0,0,0,41.76029970389791,373.8717543126865,62.31195905211442,35.3,-69.8,0
219,219,220,Gladys,1975,10,3,0,40.8,-62.6,110,950,0,0,1,0,0,0,0,0,0,34.286876977208976,504.8321892230055,84.13869820383425,37.8,-67.0,0
220,220,221,Gladys,1975,10,3,6,43.7,-57.0,85,960,0,0,1,0,0,0,0,0,0,27.37770277133177,563.1224244970915,93.85373741618191,40.8,-62.6,0
221,221,222,Gladys,1975,10,3,12,46.6,-50.6,85,960,0,0,1,0,0,0,0,0,0,24.376468616674767,597.3547370851148,99.55912284751913,43.7,-57.0,0
222,222,223,Gladys,1975,10,3,18,50.5,-45.5,75,975,0,1,0,0,0,0,0,0,0,37.40535663140854,574.0516834509922,95.67528057516536,46.6,-50.6,0
223,223,224,Gladys,1975,10,4,0,55.0,-40.0,65,980,0,1,0,0,0,0,0,0,0,39.28940686250036,623.0460536404324,103.84100894007207,50.5,-45.5,0
224,224,225,Hallie,1975,10,24,18,29.1,-79.3,30,1006,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
225,225,226,Hallie,1975,10,25,0,28.8,-79.0,30,1006,0,0,0,0,1,0,0,0,0,-45.000000000000334,44.28208484934467,7.380347474890779,29.1,-79.3,0
226,226,227,Hallie,1975,10,25,6,29.4,-79.4,30,1006,0,0,0,0,1,0,0,0,0,-56.309932474019746,77.06305973841714,12.84384328973619,28.8,-79.0,0
227,227,228,Hallie,1975,10,25,12,30.0,-79.7,30,1006,0,0,0,0,1,0,0,0,0,-63.43494882292229,72.56890834426257,12.094818057377095,29.4,-79.4,0
228,228,229,Hallie,1975,10,25,18,30.2,-79.8,30,1006,0,0,0,0,1,0,0,0,0,-63.43494882292323,24.17549354856637,4.0292489247610614,30.0,-79.7,0
229,229,230,Hallie,1975,10,26,0,30.5,-79.9,30,1006,0,0,0,0,1,0,0,0,0,-71.56505117707657,34.619384968397505,5.769897494732917,30.2,-79.8,0
230,230,231,Hallie,1975,10,26,6,30.9,-80.1,30,1006,0,0,0,0,0,0,1,0,0,-63.43494882292323,48.30798120467026,8.051330200778377,30.5,-79.9,0
231,231,232,Hallie,1975,10,26,12,31.8,-79.6,30,1005,0,0,0,0,0,0,1,0,0,60.94539590092291,110.54903666729919,18.424839444549864,30.9,-80.1,0
232,232,233,Hallie,1975,10,26,18,32.5,-78.7,35,1003,0,0,0,0,0,0,0,1,0,37.87498365109843,115.03871062360204,19.173118437267007,31.8,-79.6,0
233,233,234,Hallie,1975,10,27,0,33.5,-77.5,45,1002,0,0,0,0,0,0,0,1,0,39.805571092265126,157.71869293446537,26.286448822410893,32.5,-78.7,0
234,234,235,Hallie,1975,10,27,6,34.5,-75.5,45,1002,0,0,0,0,0,0,0,1,0,26.565051177077994,215.50043601807496,35.91673933634583,33.5,-77.5,0
235,235,236,Hallie,1975,10,27,12,35.7,-73.8,45,1004,0,0,0,0,0,0,0,1,0,35.21759296819273,204.31920318065607,34.05320053010934,34.5,-75.5,0
236,236,237,Hallie,1975,10,27,18,36.4,-72.6,40,1006,0,1,0,0,0,0,0,0,0,30.256437163529053,133.1318526582387,22.18864210970645,35.7,-73.8,0
237,237,238,Hallie,1975,10,28,0,36.9,-71.4,35,1008,0,1,0,0,0,0,0,0,0,22.619864948040618,120.79706885115812,20.132844808526354,36.4,-72.6,0
238,238,239,Belle,1976,8,6,6,26.0,-72.8,25,1012,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
239,239,240,Belle,1976,8,6,12,26.3,-73.0,25,1012,0,0,0,0,0,0,1,0,0,-56.3099324740199,38.78948633396031,6.464914388993385,26.0,-72.8,0
240,240,241,Belle,1976,8,6,18,26.0,-73.4,30,1009,0,0,0,0,0,0,1,0,0,36.8698976458437,52.003690120518094,8.667281686753016,26.3,-73.0,0
241,241,242,Belle,1976,8,7,0,25.6,-73.2,40,1005,0,0,0,0,0,0,0,1,0,-63.43494882292161,48.641771791075165,8.106961965179194,26.0,-73.4,0
242,242,243,Belle,1976,8,7,6,26.0,-73.2,45,1000,0,0,0,0,0,0,0,1,0,90.0,44.31397592045213,7.385662653408688,25.6,-73.2,0
243,243,244,Belle,1976,8,7,12,26.2,-73.7,55,993,0,0,0,0,0,0,0,1,0,-21.801409486351744,54.70471209493018,9.117452015821696,26.0,-73.2,0
244,244,245,Belle,1976,8,7,18,26.6,-74.2,70,985,0,0,1,0,0,0,0,0,0,-38.659808254090244,66.72974079926787,11.121623466544646,26.2,-73.7,0
245,245,246,Belle,1976,8,8,0,26.9,-74.6,80,972,0,0,1,0,0,0,0,0,0,-36.86989764584435,51.84666176644452,8.64111029440742,26.6,-74.2,0
246,246,247,Belle,1976,8,8,6,27.4,-75.1,90,962,0,0,1,0,0,0,0,0,0,-45.0,74.33565944280777,12.389276573801295,26.9,-74.6,0
247,247,248,Belle,1976,8,8,12,28.1,-75.1,95,959,0,0,1,0,0,0,0,0,0,90.0,77.57080750659715,12.928467917766191,27.4,-75.1,0
248,248,249,Belle,1976,8,8,18,29.5,-75.3,100,958,0,0,1,0,0,0,0,0,0,-81.8698976458439,156.38903281315484,26.064838802192472,28.1,-75.1,0
249,249,250,Belle,1976,8,9,0,30.9,-75.3,105,957,0,0,1,0,0,0,0,0,0,90.0,155.19818683671542,25.866364472785904,29.5,-75.3,0
250,250,251,Belle,1976,8,9,6,32.5,-75.2,105,959,0,0,1,0,0,0,0,0,0,86.42366562500285,177.6636350102303,29.610605835038385,30.9,-75.3,0
251,251,252,Belle,1976,8,9,12,34.4,-74.7,95,963,0,0,1,0,0,0,0,0,0,75.25643716352926,215.79946349445305,35.966577249075506,32.5,-75.2,0
252,252,253,Belle,1976,8,9,18,36.6,-74.2,90,970,0,0,1,0,0,0,0,0,0,77.19573393471327,248.26806163838916,41.37801027306486,34.4,-74.7,0
253,253,254,Belle,1976,8,10,0,38.8,-73.8,80,977,0,0,1,0,0,0,0,0,0,79.69515353123381,246.71388656892094,41.11898109482016,36.6,-74.2,0
254,254,255,Belle,1976,8,10,6,41.0,-73.2,60,983,0,0,0,0,0,0,0,1,0,74.74488129694238,249.60092812836885,41.60015468806147,38.8,-73.8,0
255,255,256,Belle,1976,8,10,12,42.6,-72.4,35,992,0,0,0,0,0,0,0,1,0,63.43494882292211,189.73884914602309,31.623141524337182,41.0,-73.2,1
256,256,257,Dottie,1976,8,18,0,26.0,-84.0,20,1010,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
257,257,258,Dottie,1976,8,18,12,24.7,-82.7,20,1009,0,0,0,0,0,0,1,0,0,-45.00000000000008,194.5830313846934,32.43050523078224,26.0,-84.0,0
258,258,259,Dottie,1976,8,19,6,24.8,-82.0,30,1003,0,0,0,0,0,0,1,0,0,8.13010235415606,71.66847254052814,11.944745423421358,24.7,-82.7,0
259,259,260,Dottie,1976,8,19,18,26.6,-80.1,35,1006,0,0,0,0,0,0,0,1,0,43.451842301021955,275.9109489315949,45.985158155265815,24.8,-82.0,1
260,260,261,Dottie,1976,8,20,6,29.6,-80.0,45,996,0,0,0,0,0,0,0,1,0,88.09084756700373,332.6087679791649,55.43479466319415,26.6,-80.1,0
261,261,262,Dottie,1976,8,20,12,30.6,-80.0,40,999,0,0,0,0,0,0,0,1,0,90.0,110.85414377678487,18.475690629464143,29.6,-80.0,0
262,262,263,Dottie,1976,8,20,18,32.0,-80.0,35,1005,0,0,0,0,0,0,0,1,0,90.0,155.22452497177483,25.87075416196247,30.6,-80.0,0
263,263,264,Dottie,1976,8,21,0,33.0,-80.0,35,1005,0,0,0,0,0,0,0,1,0,90.0,110.89560892045856,18.482601486743093,32.0,-80.0,1
264,264,265,Dottie,1976,8,21,6,33.3,-80.0,25,1010,0,0,0,0,0,0,1,0,0,90.0,33.27213901710543,5.545356502850905,33.0,-80.0,1
265,265,266,Dottie,1976,8,21,12,33.5,-80.0,20,1015,0,0,0,0,0,0,1,0,0,90.0,22.182319310882622,3.697053218480437,33.3,-80.0,1
266,266,267,Candice,1976,8,18,12,31.7,-68.2,30,1007,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
267,267,268,Candice,1976,8,18,18,33.4,-67.5,35,1003,0,0,0,0,0,0,0,1,0,67.61986494804034,199.657994550209,33.27633242503483,31.7,-68.2,0
268,268,269,Candice,1976,8,19,0,35.2,-66.4,40,996,0,0,0,0,0,0,0,1,0,58.57043438516168,223.8762206864491,37.31270344774152,33.4,-67.5,0
269,269,270,Candice,1976,8,19,18,38.2,-64.0,40,999,0,0,0,0,0,0,0,1,0,51.34019174590985,395.9769809088606,65.9961634848101,35.2,-66.4,0
270,270,271,Candice,1976,8,20,0,38.8,-63.7,35,1005,0,0,0,0,0,0,0,1,0,63.43494882292202,71.56030796919252,11.92671799486542,38.2,-64.0,0
271,271,272,Candice,1976,8,20,6,39.7,-63.3,35,1005,0,0,0,0,0,0,0,1,0,66.03751102542165,105.71556708242579,17.619261180404298,38.8,-63.7,0
272,272,273,Candice,1976,8,20,18,40.8,-61.0,40,997,0,0,0,0,0,0,0,1,0,25.55996517182372,230.6660794789993,38.444346579833216,39.7,-63.3,0
273,273,274,Candice,1976,8,21,6,41.2,-59.3,65,993,0,0,1,0,0,0,0,0,0,13.240519915187363,149.76610212808623,24.961017021347704,40.8,-61.0,0
274,274,275,Candice,1976,8,21,12,41.0,-59.0,65,989,0,0,1,0,0,0,0,0,0,-33.69006752598042,33.59304441296375,5.598840735493958,41.2,-59.3,0
275,275,276,Candice,1976,8,22,18,41.3,-56.4,80,964,0,0,1,0,0,0,0,0,0,6.581944655177946,220.77428462330542,36.79571410388424,41.0,-59.0,0
276,276,277,Candice,1976,8,23,18,44.4,-51.2,80,971,0,0,1,0,0,0,0,0,0,30.80144597613686,546.8478870189159,91.14131450315266,41.3,-56.4,0
277,277,278,Emmy,1976,8,20,12,14.0,-48.0,20,1012,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
278,278,279,Emmy,1976,8,21,12,14.4,-52.8,25,1012,0,0,0,0,0,0,1,0,0,-4.7636416907261845,519.987944920293,86.6646574867155,14.0,-48.0,0
279,279,280,Emmy,1976,8,22,0,15.2,-54.2,25,1010,0,0,0,0,0,0,1,0,0,-29.744881296942093,174.78054004728043,29.13009000788007,14.4,-52.8,0
280,280,281,Emmy,1976,8,22,6,15.8,-55.2,30,1009,0,0,0,0,0,0,1,0,0,-30.96375653207358,126.17571430398402,21.02928571733067,15.2,-54.2,0
281,281,282,Emmy,1976,8,22,12,16.2,-56.0,35,1006,0,0,0,0,0,0,0,1,0,-26.565051177077994,96.39128355281996,16.065213925469994,15.8,-55.2,0
282,282,283,Emmy,1976,8,22,18,17.0,-57.2,40,1004,0,0,0,0,0,0,0,1,0,-33.69006752597975,155.67458367687243,25.945763946145405,16.2,-56.0,0
283,283,284,Emmy,1976,8,23,6,18.6,-60.0,50,997,0,0,0,0,0,0,0,1,0,-29.744881296942275,345.6583495729101,57.609724928818345,17.0,-57.2,0
284,284,285,Emmy,1976,8,23,18,20.2,-62.0,55,996,0,0,0,0,0,0,0,1,0,-38.65980825409005,274.76746229699665,45.794577049499445,18.6,-60.0,0
285,285,286,Emmy,1976,8,24,0,21.3,-63.2,55,998,0,0,0,0,0,0,0,1,0,-42.510447078000816,174.49539217459954,29.082565362433257,20.2,-62.0,0
286,286,287,Emmy,1976,8,24,6,22.7,-64.0,55,999,0,0,0,0,0,0,0,1,0,-60.25511870305783,175.65819580464984,29.276365967441638,21.3,-63.2,0
287,287,288,Emmy,1976,8,24,12,23.8,-64.5,55,999,0,0,0,0,0,0,0,1,0,-65.5560452195835,132.13077868229834,22.021796447049724,22.7,-64.0,0
288,288,289,Emmy,1976,8,24,18,24.5,-64.8,60,995,0,0,0,0,0,0,0,1,0,-66.80140948635199,83.31193476374463,13.885322460624105,23.8,-64.5,0
289,289,290,Emmy,1976,8,25,6,26.0,-63.4,60,991,0,0,0,0,0,0,0,1,0,46.974934010882,217.94909315591983,36.32484885931997,24.5,-64.8,0
290,290,291,Emmy,1976,8,25,12,26.5,-62.1,65,990,0,0,1,0,0,0,0,0,0,21.03751102542186,141.19574070287265,23.532623450478777,26.0,-63.4,0
291,291,292,Emmy,1976,8,25,18,26.6,-60.4,65,991,0,0,1,0,0,0,0,0,0,3.366460663429843,169.7604238709382,28.293403978489703,26.5,-62.1,0
292,292,293,Emmy,1976,8,26,0,26.8,-59.0,70,988,0,0,1,0,0,0,0,0,0,8.130102354155959,141.07414901032934,23.51235816838822,26.6,-60.4,0
293,293,294,Emmy,1976,8,26,6,27.0,-57.8,75,984,0,0,1,0,0,0,0,0,0,9.462322208025563,121.2527267636775,20.20878779394625,26.8,-59.0,0
294,294,295,Emmy,1976,8,26,12,27.2,-56.2,80,980,0,0,1,0,0,0,0,0,0,7.125016348901798,160.2060450771113,26.701007512851884,27.0,-57.8,0
295,295,296,Emmy,1976,8,26,18,27.7,-54.8,85,976,0,0,1,0,0,0,0,0,0,19.653824058053235,149.07627523182276,24.84604587197046,27.2,-56.2,0
296,296,297,Emmy,1976,8,27,12,30.9,-53.7,85,975,0,0,1,0,0,0,0,0,0,71.02959219151354,370.43395642878966,61.73899273813161,27.7,-54.8,0
297,297,298,Emmy,1976,8,28,12,33.5,-56.6,85,975,0,0,1,0,0,0,0,0,0,-41.87786953788432,397.3145580932821,66.21909301554702,30.9,-53.7,0
298,298,299,Emmy,1976,8,29,12,35.0,-56.8,90,974,0,0,1,0,0,0,0,0,0,-82.40535663140872,167.40702765666333,27.901171276110556,33.5,-56.6,0
299,299,300,Emmy,1976,8,30,12,34.9,-52.0,90,975,0,0,1,0,0,0,0,0,0,-1.1934894239820528,438.5477036782695,73.09128394637825,35.0,-56.8,0
300,300,301,Emmy,1976,8,31,12,35.1,-44.9,85,977,0,0,1,0,0,0,0,0,0,1.6135389328812049,648.38838031316,108.06473005219334,34.9,-52.0,0
301,301,302,Emmy,1976,9,1,12,35.1,-36.6,80,975,0,0,1,0,0,0,0,0,0,0.0,756.5497815915637,126.09163026526062,35.1,-44.9,0
302,302,303,Emmy,1976,9,3,0,35.2,-28.7,75,980,0,0,1,0,0,0,0,0,0,0.7252242990592621,719.7540533642511,119.95900889404186,35.1,-36.6,0
303,303,304,Emmy,1976,9,3,18,38.0,-27.2,70,984,0,0,1,0,0,0,0,0,0,61.821409890040805,338.44975328401284,56.40829221400214,35.2,-28.7,0
304,304,305,Emmy,1976,9,4,0,38.8,-26.8,65,988,0,0,1,0,0,0,0,0,0,63.43494882292202,95.42982934976344,15.904971558293907,38.0,-27.2,0
305,305,306,Emmy,1976,9,4,6,39.6,-25.8,65,994,0,0,1,0,0,0,0,0,0,38.659808254090244,123.89347837084414,20.648913061807356,38.8,-26.8,0
306,306,307,Emmy,1976,9,4,12,40.5,-25.0,50,998,0,1,0,0,0,0,0,0,0,48.366460663429734,121.0215827462127,20.17026379103545,39.6,-25.8,0
307,307,308,Emmy,1976,9,4,18,41.0,-24.0,30,1002,0,1,0,0,0,0,0,0,0,26.565051177077994,101.0689815714359,16.844830261905983,40.5,-25.0,0
308,308,309,Frances,1976,8,27,12,12.5,-37.5,25,1009,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
309,309,310,Frances,1976,8,28,18,14.7,-45.3,50,1002,0,0,0,0,0,0,0,1,0,-15.751173663453027,878.4008727168551,146.4001454528092,12.5,-37.5,0
310,310,311,Frances,1976,8,29,12,16.6,-49.6,50,998,0,0,0,0,0,0,0,1,0,-23.838740183171726,506.6853282733057,84.44755471221761,14.7,-45.3,0
311,311,312,Frances,1976,8,29,18,17.5,-50.5,60,994,0,0,0,0,0,0,0,1,0,-45.0,138.20408290559004,23.03401381759834,16.6,-49.6,0
312,312,313,Frances,1976,8,30,0,18.3,-51.6,65,991,0,0,1,0,0,0,0,0,0,-36.027373385103594,146.3764553907256,24.396075898454267,17.5,-50.5,0
313,313,314,Frances,1976,8,30,18,20.2,-54.2,65,987,0,0,1,0,0,0,0,0,0,-36.15818543980829,344.88132964815264,57.48022160802544,18.3,-51.6,0
314,314,315,Frances,1976,8,31,0,21.0,-54.9,65,980,0,0,1,0,0,0,0,0,0,-48.81407483429056,114.75736783923153,19.126227973205257,20.2,-54.2,0
315,315,316,Frances,1976,8,31,12,23.1,-55.2,75,975,0,0,1,0,0,0,0,0,0,-81.8698976458439,234.58783625956738,39.097972709927895,21.0,-54.9,0
316,316,317,Frances,1976,9,1,0,25.3,-54.9,90,968,0,0,1,0,0,0,0,0,0,82.23483398157455,245.57295095182695,40.92882515863783,23.1,-55.2,0
317,317,318,Frances,1976,9,1,6,26.3,-54.3,100,963,0,0,1,0,0,0,0,0,0,59.03624346792642,126.07065842838769,21.011776404731282,25.3,-54.9,0
318,318,319,Frances,1976,9,1,12,27.2,-53.7,95,966,0,0,1,0,0,0,0,0,0,56.30993247402042,116.2155789037338,19.3692631506223,26.3,-54.3,0
319,319,320,Frances,1976,9,4,0,32.0,-37.2,65,992,0,0,1,0,0,0,0,0,0,16.220193695602788,1682.4375332797415,280.4062555466236,27.2,-53.7,0
320,320,321,Frances,1976,9,4,12,34.9,-34.1,55,992,0,1,0,0,0,0,0,0,0,43.0908475670036,431.83700394584315,71.97283399097385,32.0,-37.2,0
