,Unnamed: 0,name,year,month,day,hour,lat,long,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave
280,281,Emmy,1976,8,22,6,15.8,-55.2,30,1009,0,0,0,0,0,0,1,0,0
281,282,Emmy,1976,8,22,12,16.2,-56.0,35,1006,0,0,0,0,0,0,0,1,0
282,283,Emmy,1976,8,22,18,17.0,-57.2,40,1004,0,0,0,0,0,0,0,1,0
283,284,Emmy,1976,8,23,6,18.6,-60.0,50,997,0,0,0,0,0,0,0,1,0
284,285,Emmy,1976,8,23,18,20.2,-62.0,55,996,0,0,0,0,0,0,0,1,0
285,286,Emmy,1976,8,24,0,21.3,-63.2,55,998,0,0,0,0,0,0,0,1,0
286,287,Emmy,1976,8,24,6,22.7,-64.0,55,999,0,0,0,0,0,0,0,1,0
287,288,Emmy,1976,8,24,12,23.8,-64.5,55,999,0,0,0,0,0,0,0,1,0
288,289,Emmy,1976,8,24,18,24.5,-64.8,60,995,0,0,0,0,0,0,0,1,0
289,290,Emmy,1976,8,25,6,26.0,-63.4,60,991,0,0,0,0,0,0,0,1,0
290,291,Emmy,1976,8,25,12,26.5,-62.1,65,990,0,0,1,0,0,0,0,0,0
291,292,Emmy,1976,8,25,18,26.6,-60.4,65,991,0,0,1,0,0,0,0,0,0
292,293,Emmy,1976,8,26,0,26.8,-59.0,70,988,0,0,1,0,0,0,0,0,0
293,294,Emmy,1976,8,26,6,27.0,-57.8,75,984,0,0,1,0,0,0,0,0,0
294,295,Emmy,1976,8,26,12,27.2,-56.2,80,980,0,0,1,0,0,0,0,0,0
295,296,Emmy,1976,8,26,18,27.7,-54.8,85,976,0,0,1,0,0,0,0,0,0
296,297,Emmy,1976,8,27,12,30.9,-53.7,85,975,0,0,1,0,0,0,0,0,0
297,298,Emmy,1976,8,28,12,33.5,-56.6,85,975,0,0,1,0,0,0,0,0,0
298,299,Emmy,1976,8,29,12,35.0,-56.8,90,974,0,0,1,0,0,0,0,0,0
299,300,Emmy,1976,8,30,12,34.9,-52.0,90,975,0,0,1,0,0,0,0,0,0
300,301,Emmy,1976,8,31,12,35.1,-44.9,85,977,0,0,1,0,0,0,0,0,0
301,302,Emmy,1976,9,1,12,35.1,-36.6,80,975,0,0,1,0,0,0,0,0,0
302,303,Emmy,1976,9,3,0,35.2,-28.7,75,980,0,0,1,0,0,0,0,0,0
303,304,Emmy,1976,9,3,18,38.0,-27.2,70,984,0,0,1,0,0,0,0,0,0
304,305,Emmy,1976,9,4,0,38.8,-26.8,65,988,0,0,1,0,0,0,0,0,0
305,306,Emmy,1976,9,4,6,39.6,-25.8,65,994,0,0,1,0,0,0,0,0,0
306,307,Emmy,1976,9,4,12,40.5,-25.0,50,998,0,1,0,0,0,0,0,0,0
307,308,Emmy,1976,9,4,18,41.0,-24.0,30,1002,0,1,0,0,0,0,0,0,0
308,309,Frances,1976,8,27,12,12.5,-37.5,25,1009,0,0,0,0,0,0,1,0,0
309,310,Frances,1976,8,28,18,14.7,-45.3,50,1002,0,0,0,0,0,0,0,1,0
310,311,Frances,1976,8,29,12,16.6,-49.6,50,998,0,0,0,0,0,0,0,1,0
311,312,Frances,1976,8,29,18,17.5,-50.5,60,994,0,0,0,0,0,0,0,1,0
312,313,Frances,1976,8,30,0,18.3,-51.6,65,991,0,0,1,0,0,0,0,0,0
313,314,Frances,1976,8,30,18,20.2,-54.2,65,987,0,0,1,0,0,0,0,0,0
314,315,Frances,1976,8,31,0,21.0,-54.9,65,980,0,0,1,0,0,0,0,0,0
315,316,Frances,1976,8,31,12,23.1,-55.2,75,975,0,0,1,0,0,0,0,0,0
316,317,Frances,1976,9,1,0,25.3,-54.9,90,968,0,0,1,0,0,0,0,0,0
317,318,Frances,1976,9,1,6,26.3,-54.3,100,963,0,0,1,0,0,0,0,0,0
318,319,Frances,1976,9,1,12,27.2,-53.7,95,966,0,0,1,0,0,0,0,0,0
319,320,Frances,1976,9,4,0,32.0,-37.2,65,992,0,0,1,0,0,0,0,0,0
320,321,Frances,1976,9,4,12,34.9,-34.1,55,992,0,1,0,0,0,0,0,0,0
321,322,Frances,1976,9,6,18,41.9,-27.6,45,998,0,1,0,0,0,0,0,0,0
322,323,Gloria,1976,9,26,12,23.0,-58.0,20,1009,0,0,0,0,0,0,1,0,0
323,324,Gloria,1976,9,26,18,23.7,-58.1,20,1007,0,0,0,0,0,0,1,0,0
324,325,Gloria,1976,9,27,0,24.3,-58.2,25,1005,0,0,0,0,0,0,1,0,0
325,326,Gloria,1976,9,27,6,24.9,-58.1,30,1001,0,0,0,0,0,0,1,0,0
326,327,Gloria,1976,9,27,12,25.7,-58.0,35,997,0,0,0,0,0,0,0,1,0
327,328,Gloria,1976,9,27,18,26.3,-58.0,45,994,0,0,0,0,0,0,0,1,0
328,329,Gloria,1976,9,28,0,27.0,-58.0,55,993,0,0,0,0,0,0,0,1,0
329,330,Gloria,1976,9,28,6,27.5,-58.2,60,992,0,0,0,0,0,0,0,1,0
330,331,Gloria,1976,9,28,12,27.8,-58.6,60,992,0,0,0,0,0,0,0,1,0
331,332,Gloria,1976,9,28,18,28.2,-59.0,60,991,0,0,0,0,0,0,0,1,0
332,333,Gloria,1976,9,29,0,28.6,-59.5,60,988,0,0,0,0,0,0,0,1,0
333,334,Gloria,1976,9,29,6,29.1,-59.8,65,984,0,0,1,0,0,0,0,0,0
334,335,Gloria,1976,9,29,12,29.7,-60.2,65,979,0,0,1,0,0,0,0,0,0
335,336,Gloria,1976,9,29,18,30.2,-60.3,70,973,0,0,1,0,0,0,0,0,0
336,337,Gloria,1976,9,30,0,31.1,-60.2,80,970,0,0,1,0,0,0,0,0,0
337,338,Gloria,1976,9,30,6,32.2,-59.8,85,971,0,0,1,0,0,0,0,0,0
338,339,Gloria,1976,9,30,12,33.1,-58.8,90,977,0,0,1,0,0,0,0,0,0
339,340,Gloria,1976,9,30,18,34.0,-57.5,90,981,0,0,1,0,0,0,0,0,0
340,341,Gloria,1976,10,1,0,34.7,-56.1,90,985,0,0,1,0,0,0,0,0,0
341,342,Gloria,1976,10,1,6,35.3,-54.8,85,988,0,0,1,0,0,0,0,0,0
342,343,Gloria,1976,10,1,12,35.7,-53.7,80,990,0,0,1,0,0,0,0,0,0
343,344,Gloria,1976,10,1,18,36.1,-52.6,75,992,0,0,1,0,0,0,0,0,0
344,345,Gloria,1976,10,2,0,36.4,-51.7,70,993,0,0,1,0,0,0,0,0,0
345,346,Gloria,1976,10,2,6,36.6,-50.8,60,994,0,0,0,0,0,0,0,1,0
346,347,Gloria,1976,10,2,12,36.8,-49.9,60,995,0,0,0,0,0,0,0,1,0
347,348,Gloria,1976,10,2,18,36.9,-49.0,55,996,0,0,0,0,0,0,0,1,0
348,349,Gloria,1976,10,3,0,36.8,-48.3,50,997,0,0,0,0,0,0,0,1,0
349,350,Gloria,1976,10,3,6,36.4,-47.6,45,998,0,0,0,0,0,0,0,1,0
350,351,Gloria,1976,10,3,12,36.2,-46.9,40,999,0,0,0,0,0,0,0,1,0
351,352,Gloria,1976,10,3,18,35.8,-45.8,40,1001,0,0,0,0,0,0,0,1,0
352,353,Gloria,1976,10,4,0,35.7,-44.6,35,1002,0,0,0,0,0,0,0,1,0
353,354,Gloria,1976,10,4,6,36.0,-43.0,30,1003,0,0,0,0,0,0,1,0,0
354,355,Gloria,1976,10,4,12,36.5,-41.4,30,1005,0,0,0,0,0,0,1,0,0
355,356,Gloria,1976,10,4,18,37.4,-38.7,30,1006,0,0,0,0,0,0,1,0,0
356,357,Gloria,1976,10,5,0,39.0,-35.0,30,1008,0,1,0,0,0,0,0,0,0
357,358,Holly,1976,10,22,18,19.1,-55.8,25,1006,0,0,0,0,0,0,1,0,0
358,359,Holly,1976,10,23,18,22.5,-58.0,35,1002,0,0,0,0,0,0,0,1,0
359,360,Holly,1976,10,24,6,24.2,-58.2,45,995,0,0,0,0,0,0,0,1,0
360,361,Holly,1976,10,24,12,24.9,-58.1,65,990,0,0,1,0,0,0,0,0,0
361,362,Holly,1976,10,25,0,27.2,-57.5,65,995,0,0,1,0,0,0,0,0,0
362,363,Holly,1976,10,25,12,30.4,-55.7,50,1000,0,0,0,0,0,0,0,1,0
363,364,Holly,1976,10,29,0,46.5,-30.0,35,1000,0,1,0,0,0,0,0,0,0
364,365,Anita,1977,8,29,12,26.9,-88.4,20,1012,0,0,0,0,0,0,1,0,0
365,366,Anita,1977,8,29,18,27.0,-88.9,25,1010,0,0,0,0,0,0,1,0,0
366,367,Anita,1977,8,30,0,26.9,-89.4,30,1009,0,0,0,0,0,0,1,0,0
367,368,Anita,1977,8,30,6,26.8,-89.8,40,1006,0,0,0,0,0,0,0,1,0
368,369,Anita,1977,8,30,12,26.7,-90.3,50,1003,0,0,0,0,0,0,0,1,0
369,370,Anita,1977,8,30,18,26.5,-90.6,65,997,0,0,1,0,0,0,0,0,0
370,371,Anita,1977,8,31,0,26.4,-91.0,70,991,0,0,1,0,0,0,0,0,0
371,372,Anita,1977,8,31,6,26.3,-91.4,75,988,0,0,1,0,0,0,0,0,0
372,373,Anita,1977,8,31,12,26.2,-91.8,75,986,0,0,1,0,0,0,0,0,0
373,374,Anita,1977,8,31,18,26.1,-92.3,80,985,0,0,1,0,0,0,0,0,0
374,375,Anita,1977,9,1,0,25.9,-92.8,80,979,0,0,1,0,0,0,0,0,0
375,376,Anita,1977,9,1,6,25.8,-93.7,85,972,0,0,1,0,0,0,0,0,0
376,377,Anita,1977,9,1,12,25.5,-94.7,90,963,0,0,1,0,0,0,0,0,0
377,378,Anita,1977,9,1,18,25.2,-95.5,110,945,0,0,1,0,0,0,0,0,0
378,379,Anita,1977,9,2,0,24.6,-96.2,140,931,0,0,1,0,0,0,0,0,0
379,380,Anita,1977,9,2,6,24.2,-97.1,150,926,0,0,1,0,0,0,0,0,0
380,381,Anita,1977,9,2,12,23.7,-98.0,120,940,0,0,1,0,0,0,0,0,0
381,382,Anita,1977,9,2,18,23.1,-99.2,70,978,0,0,1,0,0,0,0,0,0
382,383,Anita,1977,9,3,0,22.5,-101.0,40,998,0,0,0,0,0,0,0,1,0
383,384,Anita,1977,9,3,6,22.0,-103.0,25,1011,0,0,0,0,0,0,1,0,0
384,385,Babe,1977,9,3,6,26.8,-86.3,25,1007,0,0,0,0,1,0,0,0,0
385,386,Babe,1977,9,3,18,27.6,-88.5,35,1005,0,0,0,0,0,1,0,0,0
386,387,Babe,1977,9,4,12,26.8,-91.7,45,1003,0,0,0,0,0,1,0,0,0
387,388,Babe,1977,9,4,18,27.5,-91.7,50,1000,0,0,0,0,0,0,0,1,0
388,389,Babe,1977,9,5,6,28.7,-91.4,65,995,0,0,1,0,0,0,0,0,0
389,390,Babe,1977,9,5,18,29.8,-91.6,50,1000,0,0,0,0,0,0,0,1,0
390,391,Babe,1977,9,6,18,31.7,-89.4,25,1004,0,0,0,0,0,0,1,0,0
391,392,Babe,1977,9,7,12,33.8,-87.1,25,1008,0,0,0,0,0,0,1,0,0
392,393,Babe,1977,9,8,0,34.5,-84.8,25,1010,0,0,0,0,0,0,1,0,0
393,394,Babe,1977,9,9,0,34.8,-80.2,25,1012,0,0,0,0,0,0,1,0,0
394,395,Clara,1977,9,5,12,32.8,-80.0,20,1015,0,0,0,0,0,0,1,0,0
395,396,Clara,1977,9,5,18,33.2,-79.0,20,1014,0,0,0,0,0,0,1,0,0
396,397,Clara,1977,9,6,0,33.6,-78.2,20,1013,0,0,0,0,0,0,1,0,0
397,398,Clara,1977,9,6,6,33.8,-77.6,25,1012,0,0,0,0,0,0,1,0,0
398,399,Clara,1977,9,6,12,34.0,-77.0,25,1011,0,0,0,0,0,0,1,0,0
399,400,Clara,1977,9,6,18,34.2,-76.4,25,1010,0,0,0,0,0,0,1,0,0
400,401,Clara,1977,9,7,0,34.4,-75.8,30,1010,0,0,0,0,0,0,1,0,0
401,402,Clara,1977,9,7,6,34.6,-75.0,30,1010,0,0,0,0,0,0,1,0,0
402,403,Clara,1977,9,7,12,34.7,-74.3,30,1010,0,0,0,0,0,0,1,0,0
403,404,Clara,1977,9,7,18,34.9,-73.0,30,1010,0,0,0,0,0,0,1,0,0
404,405,Clara,1977,9,8,0,35.1,-71.7,35,1006,0,0,0,0,0,0,0,1,0
405,406,Clara,1977,9,8,6,35.3,-69.7,45,1001,0,0,0,0,0,0,0,1,0
406,407,Clara,1977,9,8,12,35.5,-67.7,65,993,0,0,1,0,0,0,0,0,0
407,408,Clara,1977,9,8,18,35.6,-66.2,65,994,0,0,1,0,0,0,0,0,0
408,409,Clara,1977,9,9,0,35.5,-64.6,65,998,0,0,1,0,0,0,0,0,0
409,410,Clara,1977,9,9,6,34.8,-63.5,60,1000,0,0,0,0,0,0,0,1,0
410,411,Clara,1977,9,9,12,34.0,-62.8,55,999,0,0,0,0,0,0,0,1,0
411,412,Clara,1977,9,9,18,33.4,-62.8,50,1001,0,0,0,0,0,0,0,1,0
412,413,Clara,1977,9,10,0,32.8,-63.2,45,1000,0,0,0,0,0,0,0,1,0
413,414,Clara,1977,9,10,6,32.8,-63.6,40,1000,0,0,0,0,0,0,0,1,0
414,415,Clara,1977,9,10,12,33.0,-63.8,45,1001,0,0,0,0,0,0,0,1,0
415,416,Clara,1977,9,10,18,33.5,-63.7,45,1001,0,0,0,0,0,0,0,1,0
416,417,Clara,1977,9,11,0,34.2,-63.2,45,1002,0,0,0,0,0,0,0,1,0
417,418,Clara,1977,9,11,6,34.8,-62.5,45,1002,0,0,0,0,0,0,0,1,0
418,419,Clara,1977,9,11,12,36.0,-61.5,45,1001,0,1,0,0,0,0,0,0,0
419,420,Clara,1977,9,11,18,38.0,-59.8,45,1001,0,1,0,0,0,0,0,0,0
420,421,Clara,1977,9,12,0,40.5,-57.5,45,1001,0,1,0,0,0,0,0,0,0
421,422,Dorothy,1977,9,26,18,28.5,-71.5,20,1010,0,0,0,0,0,0,1,0,0
422,423,Dorothy,1977,9,27,0,29.5,-69.8,20,1009,0,0,0,0,0,0,1,0,0
423,424,Dorothy,1977,9,27,6,30.2,-67.9,30,1005,0,0,0,0,0,0,1,0,0
424,425,Dorothy,1977,9,27,12,30.9,-65.8,40,1002,0,0,0,0,0,0,0,1,0
425,426,Dorothy,1977,9,27,18,31.9,-63.6,45,1000,0,0,0,0,0,0,0,1,0
426,427,Dorothy,1977,9,28,0,33.2,-61.8,50,996,0,0,0,0,0,0,0,1,0
427,428,Dorothy,1977,9,28,6,34.4,-60.8,60,992,0,0,0,0,0,0,0,1,0
428,429,Dorothy,1977,9,28,12,35.5,-59.7,65,988,0,0,1,0,0,0,0,0,0
429,430,Dorothy,1977,9,28,18,37.0,-58.8,70,984,0,0,1,0,0,0,0,0,0
430,431,Dorothy,1977,9,29,0,38.3,-57.0,75,980,0,0,1,0,0,0,0,0,0
431,432,Dorothy,1977,9,29,6,40.0,-55.5,70,984,0,0,1,0,0,0,0,0,0
432,433,Dorothy,1977,9,29,12,42.0,-54.0,65,988,0,0,1,0,0,0,0,0,0
433,434,Dorothy,1977,9,29,18,44.5,-53.0,60,990,0,1,0,0,0,0,0,0,0
434,435,Dorothy,1977,9,30,0,47.0,-51.0,50,995,0,1,0,0,0,0,0,0,0
435,436,Dorothy,1977,9,30,6,49.5,-48.5,45,1000,0,1,0,0,0,0,0,0,0
436,437,Evelyn,1977,10,13,18,26.9,-62.9,30,1010,0,0,0,0,0,0,1,0,0
437,438,Evelyn,1977,10,14,0,29.0,-64.0,30,1008,0,0,0,0,0,0,1,0,0
438,439,Evelyn,1977,10,14,6,30.9,-64.9,35,1005,0,0,0,0,0,0,0,1,0
439,440,Evelyn,1977,10,14,12,33.0,-64.9,40,1002,0,0,0,0,0,0,0,1,0
440,441,Evelyn,1977,10,14,18,35.9,-64.4,50,999,0,0,0,0,0,0,0,1,0
441,442,Evelyn,1977,10,15,0,39.2,-63.3,65,994,0,0,1,0,0,0,0,0,0
442,443,Evelyn,1977,10,15,6,42.4,-61.5,70,996,0,0,1,0,0,0,0,0,0
443,444,Evelyn,1977,10,15,12,45.5,-60.1,70,998,0,0,1,0,0,0,0,0,0
444,445,Evelyn,1977,10,15,18,47.4,-59.2,70,999,0,0,1,0,0,0,0,0,0
445,446,Evelyn,1977,10,16,0,49.1,-58.3,45,1000,0,1,0,0,0,0,0,0,0
446,447,Frieda,1977,10,16,18,17.3,-83.2,25,1011,0,0,0,0,0,0,1,0,0
447,448,Frieda,1977,10,17,0,17.3,-83.4,30,1010,0,0,0,0,0,0,1,0,0
448,449,Frieda,1977,10,17,6,17.3,-83.6,30,1009,0,0,0,0,0,0,1,0,0
449,450,Frieda,1977,10,17,12,17.2,-83.9,40,1008,0,0,0,0,0,0,0,1,0
450,451,Frieda,1977,10,17,18,17.2,-84.4,45,1007,0,0,0,0,0,0,0,1,0
451,452,Frieda,1977,10,18,0,17.3,-85.0,50,1006,0,0,0,0,0,0,0,1,0
452,453,Frieda,1977,10,18,6,17.4,-85.8,40,1005,0,0,0,0,0,0,0,1,0
453,454,Frieda,1977,10,18,12,17.5,-86.6,30,1006,0,0,0,0,0,0,1,0,0
454,455,Frieda,1977,10,18,18,17.6,-87.4,25,1008,0,0,0,0,0,0,1,0,0
455,456,Frieda,1977,10,19,0,17.6,-88.3,20,1010,0,0,0,0,0,0,1,0,0
456,457,Amelia,1978,7,30,18,25.7,-97.0,30,1006,0,0,0,0,0,0,1,0,0
457,458,Amelia,1978,7,31,0,26.4,-97.4,45,1005,0,0,0,0,0,0,0,1,0
458,459,Amelia,1978,7,31,6,27.2,-97.8,40,1007,0,0,0,0,0,0,0,1,0
459,460,Amelia,1978,7,31,12,28.0,-98.2,35,1008,0,0,0,0,0,0,0,1,0
460,461,Amelia,1978,7,31,18,28.6,-98.7,30,1010,0,0,0,0,0,0,1,0,0
461,462,Amelia,1978,8,1,0,29.3,-99.2,25,1010,0,0,0,0,0,0,1,0,0
462,463,Bess,1978,8,5,12,25.3,-90.4,20,1012,0,0,0,0,0,0,1,0,0
463,464,Bess,1978,8,5,18,25.1,-91.0,20,1012,0,0,0,0,0,0,1,0,0
464,465,Bess,1978,8,6,0,24.8,-91.8,25,1011,0,0,0,0,0,0,1,0,0
465,466,Bess,1978,8,6,6,24.5,-92.5,30,1010,0,0,0,0,0,0,1,0,0
466,467,Bess,1978,8,6,12,24.2,-93.3,30,1009,0,0,0,0,0,0,1,0,0
467,468,Bess,1978,8,6,18,23.9,-94.0,35,1008,0,0,0,0,0,0,0,1,0
468,469,Bess,1978,8,7,0,23.3,-95.0,40,1007,0,0,0,0,0,0,0,1,0
469,470,Bess,1978,8,7,6,22.8,-95.7,40,1006,0,0,0,0,0,0,0,1,0
470,471,Bess,1978,8,7,12,22.2,-96.2,40,1005,0,0,0,0,0,0,0,1,0
471,472,Bess,1978,8,7,18,21.6,-96.6,45,1006,0,0,0,0,0,0,0,1,0
472,473,Bess,1978,8,8,0,21.1,-96.8,45,1007,0,0,0,0,0,0,0,1,0
473,474,Bess,1978,8,8,6,20.4,-96.9,40,1008,0,0,0,0,0,0,0,1,0
474,475,Bess,1978,8,8,12,20.0,-97.0,25,1010,0,0,0,0,0,0,1,0,0
475,476,Cora,1978,8,7,12,13.0,-35.0,25,1010,0,0,0,0,0,0,1,0,0
476,477,Cora,1978,8,7,18,13.4,-36.2,25,1010,0,0,0,0,0,0,1,0,0
477,478,Cora,1978,8,8,0,13.8,-37.8,25,1009,0,0,0,0,0,0,1,0,0
478,479,Cora,1978,8,8,6,13.9,-39.6,30,1008,0,0,0,0,0,0,1,0,0
479,480,Cora,1978,8,8,12,14.0,-41.5,50,1003,0,0,0,0,0,0,0,1,0
480,481,Cora,1978,8,8,18,14.0,-43.2,65,990,0,0,1,0,0,0,0,0,0
481,482,Cora,1978,8,9,0,14.0,-44.9,80,980,0,0,1,0,0,0,0,0,0
482,483,Cora,1978,8,9,6,13.9,-46.8,80,980,0,0,1,0,0,0,0,0,0
483,484,Cora,1978,8,9,12,13.6,-48.6,70,988,0,0,1,0,0,0,0,0,0
484,485,Cora,1978,8,9,18,13.2,-50.6,65,998,0,0,1,0,0,0,0,0,0
485,486,Cora,1978,8,10,0,12.8,-52.8,60,1006,0,0,0,0,0,0,0,1,0
486,487,Cora,1978,8,10,6,12.4,-54.8,55,1007,0,0,0,0,0,0,0,1,0
487,488,Cora,1978,8,10,12,12.2,-56.8,55,1007,0,0,0,0,0,0,0,1,0
488,489,Cora,1978,8,10,18,12.1,-58.8,50,1008,0,0,0,0,0,0,0,1,0
489,490,Cora,1978,8,11,0,12.0,-60.9,45,1008,0,0,0,0,0,0,0,1,0
490,491,Cora,1978,8,11,6,12.0,-62.8,35,1008,0,0,0,0,0,0,0,1,0
491,492,Cora,1978,8,11,12,12.1,-64.8,30,1008,0,0,0,0,0,0,1,0,0
492,493,Cora,1978,8,11,18,12.1,-66.8,30,1009,0,0,0,0,0,0,1,0,0
493,494,Cora,1978,8,12,0,12.2,-68.8,30,1010,0,0,0,0,0,0,1,0,0
494,495,Debra,1978,8,26,12,23.4,-88.4,25,1010,0,0,0,0,0,0,1,0,0
495,496,Debra,1978,8,27,6,24.5,-91.4,25,1008,0,0,0,0,0,0,1,0,0
496,497,Debra,1978,8,28,0,25.8,-93.8,25,1006,0,0,0,0,0,0,1,0,0
497,498,Debra,1978,8,28,18,28.7,-94.1,40,1002,0,0,0,0,0,0,0,1,0
498,499,Debra,1978,8,29,0,29.6,-93.6,50,1000,0,0,0,0,0,0,0,1,0
499,500,Debra,1978,8,29,12,32.0,-93.0,30,1002,0,0,0,0,0,0,1,0,0
500,501,Debra,1978,8,29,18,34.2,-92.7,15,1005,0,0,0,0,0,0,1,0,0
501,502,Ella,1978,8,30,0,26.2,-59.7,20,1012,0,0,0,0,0,0,1,0,0
502,503,Ella,1978,8,30,6,26.5,-60.8,20,1011,0,0,0,0,0,0,1,0,0
503,504,Ella,1978,8,30,12,27.0,-62.0,30,1010,0,0,0,0,0,0,1,0,0
504,505,Ella,1978,8,30,18,27.3,-63.1,40,1005,0,0,0,0,0,0,0,1,0
505,506,Ella,1978,8,31,0,27.6,-64.2,50,1000,0,0,0,0,0,0,0,1,0
506,507,Ella,1978,8,31,6,28.2,-65.9,55,993,0,0,0,0,0,0,0,1,0
507,508,Ella,1978,8,31,12,28.8,-67.6,60,986,0,0,0,0,0,0,0,1,0
508,509,Ella,1978,8,31,18,29.3,-68.8,70,980,0,0,1,0,0,0,0,0,0
509,510,Ella,1978,9,1,0,29.6,-70.0,90,978,0,0,1,0,0,0,0,0,0
510,511,Ella,1978,9,1,6,30.1,-71.1,100,975,0,0,1,0,0,0,0,0,0
511,512,Ella,1978,9,1,12,30.7,-71.8,110,970,0,0,1,0,0,0,0,0,0
512,513,Ella,1978,9,1,18,31.1,-72.3,110,960,0,0,1,0,0,0,0,0,0
513,514,Ella,1978,9,2,0,31.2,-72.7,105,960,0,0,1,0,0,0,0,0,0
514,515,Ella,1978,9,2,6,31.4,-73.1,100,977,0,0,1,0,0,0,0,0,0
515,516,Ella,1978,9,2,12,31.6,-73.3,80,981,0,0,1,0,0,0,0,0,0
516,517,Ella,1978,9,2,18,31.9,-73.0,70,983,0,0,1,0,0,0,0,0,0
517,518,Ella,1978,9,3,0,32.3,-72.8,70,983,0,0,1,0,0,0,0,0,0
518,519,Ella,1978,9,3,6,33.0,-72.4,80,981,0,0,1,0,0,0,0,0,0
519,520,Ella,1978,9,3,12,33.8,-71.7,85,976,0,0,1,0,0,0,0,0,0
520,521,Ella,1978,9,3,18,35.0,-70.2,95,970,0,0,1,0,0,0,0,0,0
521,522,Ella,1978,9,4,0,36.2,-68.3,110,962,0,0,1,0,0,0,0,0,0
522,523,Ella,1978,9,4,6,38.0,-66.0,115,958,0,0,1,0,0,0,0,0,0
523,524,Ella,1978,9,4,12,40.0,-63.0,120,956,0,0,1,0,0,0,0,0,0
524,525,Ella,1978,9,4,18,42.5,-59.5,115,956,0,0,1,0,0,0,0,0,0
525,526,Ella,1978,9,5,0,45.0,-55.0,105,960,0,0,1,0,0,0,0,0,0
526,527,Ella,1978,9,5,6,47.2,-50.2,80,975,0,0,1,0,0,0,0,0,0
527,528,Ella,1978,9,5,12,49.0,-45.0,65,980,0,0,1,0,0,0,0,0,0
528,529,Flossie,1978,9,4,0,12.0,-39.0,25,1006,0,0,0,0,0,0,1,0,0
529,530,Flossie,1978,9,6,18,21.8,-56.8,40,1003,0,0,0,0,0,0,0,1,0
530,531,Flossie,1978,9,7,12,22.2,-60.0,40,1001,0,0,0,0,0,0,0,1,0
531,532,Flossie,1978,9,8,6,23.5,-62.0,35,1005,0,0,0,0,0,0,0,1,0
532,533,Flossie,1978,9,8,18,25.0,-60.5,30,1008,0,0,0,0,0,0,1,0,0
533,534,Flossie,1978,9,9,6,26.4,-59.2,25,1010,0,0,0,0,0,0,1,0,0
534,535,Flossie,1978,9,10,6,28.6,-54.8,30,1008,0,0,0,0,0,0,1,0,0
535,536,Flossie,1978,9,11,0,29.2,-50.5,35,1005,0,0,0,0,0,0,0,1,0
536,537,Flossie,1978,9,11,6,29.9,-49.1,45,1001,0,0,0,0,0,0,0,1,0
537,538,Flossie,1978,9,11,12,30.7,-47.5,55,998,0,0,0,0,0,0,0,1,0
538,539,Flossie,1978,9,12,0,31.3,-44.7,60,995,0,0,0,0,0,0,0,1,0
539,540,Flossie,1978,9,12,6,31.4,-44.0,65,992,0,0,1,0,0,0,0,0,0
540,541,Flossie,1978,9,12,12,31.6,-43.5,75,985,0,0,1,0,0,0,0,0,0
541,542,Flossie,1978,9,12,18,31.7,-43.0,80,980,0,0,1,0,0,0,0,0,0
542,543,Flossie,1978,9,13,0,31.8,-42.9,85,976,0,0,1,0,0,0,0,0,0
543,544,Flossie,1978,9,13,18,33.6,-43.1,75,985,0,0,1,0,0,0,0,0,0
544,545,Flossie,1978,9,15,6,43.1,-35.9,65,992,0,0,1,0,0,0,0,0,0
545,546,Flossie,1978,9,15,12,45.7,-32.8,55,998,0,0,0,0,0,0,0,1,0
546,547,Flossie,1978,9,16,0,49.8,-24.3,45,1000,0,1,0,0,0,0,0,0,0
547,548,Hope,1978,9,12,0,29.8,-80.0,25,1012,0,0,0,0,1,0,0,0,0
548,549,Hope,1978,9,12,12,30.9,-78.6,25,1010,0,0,0,0,1,0,0,0,0
549,550,Hope,1978,9,13,0,31.1,-76.5,25,1010,0,0,0,0,1,0,0,0,0
550,551,Hope,1978,9,13,12,31.8,-74.2,25,1009,0,0,0,0,1,0,0,0,0
551,552,Hope,1978,9,14,0,32.8,-72.1,25,1008,0,0,0,0,1,0,0,0,0
552,553,Hope,1978,9,14,12,33.2,-68.7,30,1009,0,0,0,0,1,0,0,0,0
553,554,Hope,1978,9,15,0,32.9,-64.8,35,1008,0,0,0,0,0,1,0,0,0
554,555,Hope,1978,9,15,12,31.6,-62.1,35,1005,0,0,0,0,0,1,0,0,0
555,556,Hope,1978,9,16,0,31.0,-60.3,35,1002,0,0,0,0,0,1,0,0,0
556,557,Hope,1978,9,17,6,33.0,-54.8,40,1000,0,0,0,0,0,0,0,1,0
557,558,Hope,1978,9,17,18,35.0,-51.8,45,998,0,0,0,0,0,0,0,1,0
558,559,Hope,1978,9,18,6,37.0,-47.8,50,995,0,0,0,0,0,0,0,1,0
559,560,Hope,1978,9,18,18,39.1,-43.0,55,990,0,0,0,0,0,0,0,1,0
560,561,Hope,1978,9,19,12,42.5,-36.5,55,987,0,0,0,0,0,0,0,1,0
561,562,Hope,1978,9,20,0,45.5,-33.0,55,990,0,0,0,0,0,0,0,1,0
562,563,Hope,1978,9,21,0,57.0,-30.0,50,995,0,0,0,0,0,0,0,1,0
